year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,1,PT,Piedmont Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",57.00,12.00,3.54,0.29,5.54,0.00,2.63,1.00,0.00,776.00,397.00,40.00,172.00,0.00,167.00
2025,1,PT,Piedmont Airlines,LEX,"Lexington, KY: Blue Grass",22.00,4.00,0.00,0.00,3.22,0.00,0.78,0.00,0.00,124.00,0.00,0.00,89.00,0.00,35.00
2025,1,PT,Piedmont Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",141.00,23.00,6.86,2.43,4.93,0.00,8.78,6.00,0.00,1224.00,367.00,141.00,165.00,0.00,551.00
2025,1,PT,Piedmont Airlines,MCI,"Kansas City, MO: Kansas City International",6.00,2.00,0.00,0.00,1.21,0.00,0.79,1.00,0.00,53.00,0.00,0.00,27.00,0.00,26.00
2025,1,PT,Piedmont Airlines,MDT,"Harrisburg, PA: Harrisburg International",301.00,65.00,15.42,4.05,16.72,0.00,28.81,5.00,1.00,6594.00,923.00,413.00,1038.00,0.00,4220.00
2025,1,PT,Piedmont Airlines,MGM,"Montgomery, AL: Montgomery Regional",62.00,7.00,0.25,0.06,1.92,0.00,4.77,3.00,0.00,319.00,16.00,4.00,56.00,0.00,243.00
2025,1,PT,Piedmont Airlines,MHT,"Manchester, NH: Manchester Boston Regional",78.00,12.00,3.42,0.04,3.10,0.00,5.44,1.00,0.00,821.00,144.00,12.00,297.00,0.00,368.00
2025,1,PT,Piedmont Airlines,MKE,"Milwaukee, WI: General Mitchell International",25.00,5.00,0.00,0.00,1.65,0.00,3.35,1.00,1.00,206.00,0.00,0.00,48.00,0.00,158.00
2025,1,PT,Piedmont Airlines,MOB,"Mobile, AL: Mobile Regional",92.00,17.00,2.81,0.76,8.33,0.00,5.09,9.00,0.00,818.00,186.00,65.00,250.00,0.00,317.00
2025,1,PT,Piedmont Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",73.00,19.00,2.89,0.67,8.79,0.00,6.65,1.00,0.00,1334.00,123.00,40.00,384.00,0.00,787.00
2025,1,PT,Piedmont Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",42.00,14.00,2.21,0.03,6.08,0.00,5.69,1.00,1.00,780.00,72.00,10.00,259.00,0.00,439.00
2025,1,PT,Piedmont Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",81.00,8.00,2.12,0.03,1.93,0.00,3.91,2.00,0.00,470.00,78.00,5.00,40.00,0.00,347.00
2025,1,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",361.00,100.00,16.71,4.21,46.91,0.00,32.17,10.00,3.00,9255.00,2608.00,390.00,2032.00,0.00,4225.00
2025,1,PT,Piedmont Airlines,ORF,"Norfolk, VA: Norfolk International",47.00,8.00,0.04,0.43,3.10,0.00,4.43,0.00,0.00,759.00,2.00,94.00,255.00,0.00,408.00
2025,1,PT,Piedmont Airlines,PGV,"Greenville, NC: Pitt Greenville",93.00,7.00,1.15,1.00,1.00,0.00,3.85,3.00,0.00,402.00,45.00,26.00,23.00,0.00,308.00
2025,1,PT,Piedmont Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",153.00,11.00,3.50,0.09,4.23,0.00,3.18,4.00,0.00,679.00,262.00,6.00,198.00,0.00,213.00
2025,1,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",1864.00,471.00,79.82,13.95,166.65,0.00,210.58,28.00,3.00,49406.00,16023.00,2973.00,7773.00,0.00,22637.00
2025,1,PT,Piedmont Airlines,PIA,"Peoria, IL: General Downing - Peoria International",12.00,5.00,0.03,0.34,1.21,0.00,3.42,1.00,0.00,456.00,3.00,14.00,92.00,0.00,347.00
2025,1,PT,Piedmont Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",62.00,15.00,1.63,0.40,5.48,0.00,7.49,0.00,0.00,1084.00,80.00,59.00,218.00,0.00,727.00
2025,1,PT,Piedmont Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",69.00,11.00,0.95,0.26,4.17,0.00,5.62,1.00,0.00,1519.00,619.00,26.00,343.00,0.00,531.00
2025,1,PT,Piedmont Airlines,PWM,"Portland, ME: Portland International Jetport",47.00,9.00,3.16,0.00,1.80,0.00,4.04,0.00,0.00,443.00,217.00,0.00,48.00,0.00,178.00
2025,1,PT,Piedmont Airlines,RIC,"Richmond, VA: Richmond International",110.00,23.00,1.31,2.46,4.95,0.63,13.65,2.00,0.00,2786.00,173.00,494.00,495.00,22.00,1602.00
2025,1,PT,Piedmont Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",193.00,43.00,14.52,2.50,14.44,0.00,11.55,8.00,2.00,2232.00,710.00,180.00,614.00,0.00,728.00
2025,1,PT,Piedmont Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",127.00,28.00,1.44,0.54,7.45,0.00,18.57,1.00,0.00,2925.00,207.00,80.00,484.00,0.00,2154.00
2025,1,PT,Piedmont Airlines,RST,"Rochester, MN: Rochester International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,PT,Piedmont Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",15.00,4.00,0.68,0.00,2.39,0.00,0.94,1.00,0.00,196.00,50.00,0.00,106.00,0.00,40.00
2025,1,PT,Piedmont Airlines,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",180.00,31.00,4.58,3.59,7.15,0.00,15.68,5.00,0.00,2911.00,911.00,278.00,280.00,0.00,1442.00
2025,1,PT,Piedmont Airlines,SCE,"State College, PA: University Park",71.00,20.00,1.82,0.62,7.58,0.00,9.98,0.00,2.00,1978.00,120.00,19.00,462.00,0.00,1377.00
2025,1,PT,Piedmont Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",69.00,12.00,0.96,0.36,4.78,0.00,5.90,2.00,0.00,2118.00,81.00,43.00,376.00,0.00,1618.00
2025,1,PT,Piedmont Airlines,STL,"St. Louis, MO: St Louis Lambert International",6.00,1.00,0.00,0.05,0.31,0.00,0.64,1.00,0.00,229.00,0.00,12.00,70.00,0.00,147.00
2025,1,PT,Piedmont Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",104.00,28.00,4.08,0.55,8.94,0.00,14.43,3.00,0.00,1908.00,186.00,70.00,454.00,0.00,1198.00
2025,1,PT,Piedmont Airlines,TLH,"Tallahassee, FL: Tallahassee International",73.00,10.00,4.35,1.02,2.30,0.00,2.33,5.00,0.00,579.00,277.00,46.00,102.00,0.00,154.00
2025,1,PT,Piedmont Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",161.00,25.00,5.33,2.10,5.93,0.00,11.63,3.00,0.00,1395.00,283.00,81.00,245.00,0.00,786.00
2025,1,PT,Piedmont Airlines,TYS,"Knoxville, TN: McGhee Tyson",100.00,15.00,4.55,0.00,7.05,0.00,3.40,4.00,0.00,897.00,337.00,0.00,315.00,0.00,245.00
2025,1,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20.00,6.00,3.78,0.00,0.57,0.00,1.65,0.00,0.00,335.00,221.00,0.00,24.00,0.00,90.00
2025,1,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",19.00,6.00,0.82,1.78,0.95,0.00,2.44,0.00,0.00,250.00,47.00,85.00,45.00,0.00,73.00
2025,1,QX,Horizon Air,ALW,"Walla Walla, WA: Walla Walla Regional",62.00,9.00,1.40,2.53,2.08,0.00,2.98,3.00,0.00,488.00,28.00,247.00,55.00,0.00,158.00
2025,1,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",295.00,46.00,8.15,4.23,12.85,0.42,20.35,10.00,2.00,2228.00,332.00,189.00,324.00,11.00,1372.00
2025,1,QX,Horizon Air,BET,"Bethel, AK: Bethel Airport",13.00,2.00,1.00,0.86,0.14,0.00,0.00,0.00,0.00,327.00,257.00,60.00,10.00,0.00,0.00
2025,1,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",90.00,11.00,4.00,1.00,2.25,0.00,3.75,0.00,0.00,386.00,119.00,38.00,63.00,0.00,166.00
2025,1,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",454.00,78.00,22.74,2.33,17.38,0.00,35.56,7.00,0.00,4350.00,1398.00,56.00,598.00,0.00,2298.00
2025,1,QX,Horizon Air,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,QX,Horizon Air,BUR,"Burbank, CA: Bob Hope",59.00,12.00,2.75,1.00,3.32,0.00,4.93,1.00,0.00,490.00,185.00,21.00,93.00,0.00,191.00
2025,1,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",134.00,31.00,15.88,3.63,8.14,0.00,3.35,3.00,1.00,1794.00,761.00,447.00,248.00,0.00,338.00
2025,1,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",30.00,4.00,1.00,0.00,1.00,0.00,2.00,2.00,0.00,176.00,30.00,0.00,48.00,0.00,98.00
2025,1,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",62.00,10.00,0.78,1.24,3.07,0.00,4.91,2.00,0.00,632.00,53.00,35.00,124.00,0.00,420.00
2025,1,QX,Horizon Air,ELP,"El Paso, TX: El Paso International",24.00,8.00,2.58,0.00,0.86,0.00,4.57,0.00,0.00,204.00,50.00,0.00,16.00,0.00,138.00
2025,1,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",89.00,18.00,6.42,0.00,4.96,0.00,6.62,1.00,0.00,775.00,296.00,0.00,128.00,0.00,351.00
2025,1,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",138.00,16.00,5.69,2.86,2.45,0.00,5.00,2.00,0.00,865.00,248.00,284.00,84.00,0.00,249.00
2025,1,QX,Horizon Air,FAT,"Fresno, CA: Fresno Yosemite International",22.00,7.00,0.12,1.00,2.11,0.00,3.77,0.00,0.00,264.00,4.00,19.00,53.00,0.00,188.00
2025,1,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",105.00,15.00,6.84,0.00,2.24,0.00,5.92,3.00,0.00,574.00,238.00,0.00,75.00,0.00,261.00
2025,1,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",382.00,57.00,15.49,0.00,16.99,0.00,24.52,3.00,0.00,2385.00,613.00,0.00,474.00,0.00,1298.00
2025,1,QX,Horizon Air,GTF,"Great Falls, MT: Great Falls International",5.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,134.00,134.00,0.00,0.00,0.00,0.00
2025,1,QX,Horizon Air,HDN,"Hayden, CO: Yampa Valley",13.00,3.00,2.32,0.00,0.68,0.00,0.00,1.00,1.00,59.00,46.00,0.00,13.00,0.00,0.00
2025,1,QX,Horizon Air,HLN,"Helena, MT: Helena Regional",5.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,102.00,16.00,0.00,0.00,0.00,86.00
2025,1,QX,Horizon Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",24.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00
2025,1,QX,Horizon Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",59.00,9.00,2.79,0.04,1.43,0.00,4.75,0.00,2.00,414.00,141.00,4.00,47.00,0.00,222.00
2025,1,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",190.00,57.00,5.82,3.01,24.70,0.00,23.48,6.00,0.00,3139.00,226.00,192.00,1340.00,0.00,1381.00
2025,1,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",439.00,78.00,13.55,1.30,28.32,0.00,34.83,10.00,0.00,4557.00,1271.00,88.00,853.00,0.00,2345.00
2025,1,QX,Horizon Air,MCI,"Kansas City, MO: Kansas City International",20.00,2.00,1.00,0.00,1.00,0.00,0.00,2.00,1.00,243.00,223.00,0.00,20.00,0.00,0.00
2025,1,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",175.00,30.00,5.63,4.97,5.82,0.00,13.59,7.00,1.00,1581.00,153.00,453.00,177.00,0.00,798.00
2025,1,QX,Horizon Air,MRY,"Monterey, CA: Monterey Regional",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,QX,Horizon Air,MSO,"Missoula, MT: Missoula Montana",79.00,12.00,4.62,1.00,4.11,0.00,2.27,1.00,0.00,412.00,190.00,20.00,100.00,0.00,102.00
2025,1,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,QX,Horizon Air,OAK,"Oakland, CA: Metro Oakland International",106.00,8.00,3.07,0.00,0.62,0.00,4.31,0.00,0.00,386.00,92.00,0.00,17.00,0.00,277.00
2025,1,QX,Horizon Air,OME,"Nome, AK: Nome Airport",30.00,3.00,2.50,0.00,0.50,0.00,0.00,1.00,0.00,140.00,132.00,0.00,8.00,0.00,0.00
2025,1,QX,Horizon Air,ONT,"Ontario, CA: Ontario International",5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00
2025,1,QX,Horizon Air,OTZ,"Kotzebue, AK: Ralph Wien Memorial",30.00,3.00,0.00,1.00,0.00,0.00,2.00,4.00,0.00,95.00,0.00,44.00,0.00,0.00,51.00
2025,1,QX,Horizon Air,PAE,"Everett, WA: Snohomish County",172.00,32.00,6.60,0.00,7.30,0.00,18.09,2.00,10.00,1807.00,518.00,0.00,235.00,0.00,1054.00
2025,1,QX,Horizon Air,PDX,"Portland, OR: Portland International",1028.00,138.00,38.07,3.03,42.43,0.67,53.81,13.00,1.00,6861.00,1912.00,289.00,1283.00,10.00,3367.00
2025,1,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",53.00,5.00,1.03,0.00,1.51,0.00,2.46,0.00,0.00,182.00,20.00,0.00,58.00,0.00,104.00
2025,1,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",33.00,7.00,0.06,0.00,0.00,0.00,6.94,0.00,0.00,290.00,4.00,0.00,0.00,0.00,286.00
2025,1,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",102.00,26.00,8.81,1.29,7.64,0.00,8.26,5.00,0.00,1068.00,376.00,87.00,197.00,0.00,408.00
2025,1,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",167.00,27.00,9.74,0.00,5.56,0.00,11.70,7.00,5.00,1250.00,466.00,0.00,175.00,0.00,609.00
2025,1,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",136.00,16.00,5.17,1.00,0.24,0.00,9.60,2.00,0.00,642.00,252.00,16.00,11.00,0.00,363.00
2025,1,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",173.00,42.00,8.00,1.15,7.11,0.00,25.75,2.00,0.00,2095.00,319.00,100.00,335.00,0.00,1341.00
2025,1,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",36.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,62.00,0.00,0.00,19.00,0.00,43.00
2025,1,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1732.00,300.00,66.15,10.40,111.05,0.15,112.24,31.00,2.00,16712.00,5257.00,1164.00,3758.00,14.00,6519.00
2025,1,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",329.00,72.00,13.00,1.79,24.22,1.00,31.99,7.00,0.00,4356.00,842.00,63.00,1413.00,45.00,1993.00
2025,1,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",148.00,12.00,6.07,0.00,0.72,0.40,4.81,0.00,0.00,654.00,353.00,0.00,24.00,6.00,271.00
2025,1,QX,Horizon Air,SLC,"Salt Lake City, UT: Salt Lake City International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",127.00,17.00,6.00,1.00,2.25,0.00,7.75,1.00,0.00,779.00,231.00,28.00,70.00,0.00,450.00
2025,1,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",135.00,22.00,7.92,2.00,8.53,0.00,3.55,3.00,2.00,879.00,494.00,56.00,192.00,0.00,137.00
2025,1,QX,Horizon Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",62.00,6.00,0.00,4.00,0.00,0.00,2.00,0.00,3.00,516.00,0.00,426.00,0.00,0.00,90.00
2025,1,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",52.00,7.00,1.91,0.00,2.15,0.00,2.94,1.00,1.00,284.00,51.00,0.00,67.00,0.00,166.00
2025,1,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",62.00,7.00,1.12,0.00,2.38,0.00,3.51,0.00,0.00,354.00,50.00,0.00,70.00,0.00,234.00
2025,1,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",96.00,26.00,10.55,1.39,7.77,0.00,6.29,1.00,0.00,1314.00,512.00,32.00,342.00,0.00,428.00
2025,1,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",31.00,9.00,1.57,1.63,3.12,0.00,2.68,0.00,0.00,402.00,34.00,112.00,84.00,0.00,172.00
2025,1,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",37.00,9.00,3.01,0.00,4.28,0.00,1.70,0.00,0.00,402.00,175.00,0.00,102.00,0.00,125.00
2025,1,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",567.00,108.00,41.69,4.00,35.75,0.00,26.57,31.00,1.00,6862.00,2659.00,345.00,1304.00,0.00,2554.00
2025,1,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",721.00,153.00,56.51,1.51,53.71,0.00,41.27,15.00,0.00,7991.00,3521.00,84.00,1941.00,0.00,2445.00
2025,1,UA,United Air Lines Network,BDL,"Hartford, CT: Bradley International",179.00,30.00,9.89,5.46,6.97,0.00,7.68,1.00,0.00,1498.00,472.00,200.00,171.00,0.00,655.00
2025,1,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",62.00,17.00,8.22,0.00,6.84,0.00,1.94,0.00,0.00,614.00,348.00,0.00,192.00,0.00,74.00
2025,1,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",425.00,67.00,26.80,0.18,20.58,0.00,19.43,14.00,0.00,4469.00,1530.00,6.00,813.00,0.00,2120.00
2025,1,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",113.00,23.00,10.62,0.70,6.23,0.00,5.44,1.00,0.00,894.00,365.00,50.00,180.00,0.00,299.00
2025,1,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",919.00,114.00,42.62,11.98,24.46,0.00,34.93,12.00,0.00,6592.00,2485.00,569.00,1008.00,0.00,2530.00
2025,1,UA,United Air Lines Network,BQN,"Aguadilla, PR: Rafael Hernandez",31.00,6.00,2.27,0.00,2.06,0.00,1.67,0.00,0.00,284.00,134.00,0.00,67.00,0.00,83.00
2025,1,UA,United Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,UA,United Air Lines Network,BTV,"Burlington, VT: Burlington International",102.00,25.00,8.83,1.96,5.84,0.00,8.37,0.00,1.00,1118.00,286.00,65.00,290.00,0.00,477.00
2025,1,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",41.00,18.00,4.24,2.11,4.96,0.00,6.68,0.00,1.00,679.00,188.00,107.00,150.00,0.00,234.00
2025,1,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",171.00,26.00,8.08,3.24,9.92,0.00,4.76,3.00,3.00,1347.00,624.00,163.00,296.00,0.00,264.00
2025,1,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",256.00,43.00,17.12,1.34,12.42,0.00,12.12,10.00,0.00,2205.00,803.00,90.00,455.00,0.00,857.00
2025,1,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",242.00,60.00,15.97,4.85,25.57,0.00,13.61,0.00,3.00,3024.00,768.00,326.00,900.00,0.00,1030.00
2025,1,UA,United Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",100.00,22.00,11.29,1.00,6.82,0.00,2.88,7.00,0.00,1210.00,665.00,27.00,325.00,0.00,193.00
2025,1,UA,United Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",93.00,25.00,9.40,0.46,6.49,0.00,8.66,1.00,0.00,2258.00,1283.00,51.00,356.00,0.00,568.00
2025,1,UA,United Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",690.00,99.00,31.77,2.62,27.38,0.00,37.23,7.00,0.00,5819.00,1999.00,221.00,1083.00,0.00,2516.00
2025,1,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",217.00,45.00,10.15,0.00,24.30,0.00,10.56,2.00,2.00,1907.00,578.00,0.00,848.00,0.00,481.00
2025,1,UA,United Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",177.00,31.00,11.46,1.41,8.04,0.00,10.09,2.00,0.00,2342.00,621.00,104.00,263.00,0.00,1354.00
2025,1,UA,United Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",75.00,21.00,6.24,0.36,6.08,0.00,8.32,0.00,0.00,1239.00,339.00,34.00,246.00,0.00,620.00
2025,1,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",149.00,23.00,9.08,0.81,3.89,0.00,9.23,6.00,0.00,1465.00,600.00,58.00,151.00,0.00,656.00
2025,1,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",470.00,68.00,18.80,3.14,29.44,0.00,16.62,28.00,4.00,3328.00,693.00,156.00,1042.00,0.00,1437.00
2025,1,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8459.00,1625.00,456.81,58.41,653.67,0.00,456.11,104.00,8.00,104986.00,31436.00,6070.00,27702.00,0.00,39778.00
2025,1,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",748.00,132.00,42.30,1.91,54.59,0.00,33.20,32.00,5.00,8983.00,2218.00,315.00,3154.00,0.00,3296.00
2025,1,UA,United Air Lines Network,DRO,"Durango, CO: Durango La Plata County",62.00,16.00,5.73,0.34,5.22,0.00,4.71,0.00,0.00,886.00,251.00,15.00,302.00,0.00,318.00
2025,1,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",138.00,28.00,11.51,1.21,6.70,0.00,8.58,1.00,0.00,1378.00,608.00,23.00,336.00,0.00,411.00
2025,1,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",210.00,37.00,17.52,0.00,7.10,0.00,12.38,4.00,0.00,1762.00,627.00,0.00,277.00,0.00,858.00
2025,1,UA,United Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",118.00,34.00,9.03,1.00,14.62,0.00,9.36,1.00,2.00,1662.00,657.00,36.00,495.00,0.00,474.00
2025,1,UA,United Air Lines Network,ELP,"El Paso, TX: El Paso International",56.00,10.00,3.49,0.00,2.20,0.00,4.30,0.00,0.00,678.00,158.00,0.00,99.00,0.00,421.00
2025,1,UA,United Air Lines Network,EUG,"Eugene, OR: Mahlon Sweet Field",120.00,24.00,11.67,0.00,4.10,0.00,8.23,0.00,0.00,1595.00,793.00,0.00,293.00,0.00,509.00
2025,1,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5861.00,919.00,289.97,23.00,342.87,0.00,263.16,101.00,8.00,63992.00,20450.00,2371.00,14817.00,0.00,26354.00
2025,1,UA,United Air Lines Network,EYW,"Key West, FL: Key West International",66.00,19.00,3.28,0.00,11.32,0.00,4.40,0.00,0.00,1668.00,323.00,0.00,560.00,0.00,785.00
2025,1,UA,United Air Lines Network,FAR,"Fargo, ND: Hector International",31.00,3.00,0.86,0.00,0.73,0.00,1.42,0.00,0.00,83.00,23.00,0.00,24.00,0.00,36.00
2025,1,UA,United Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",11.00,2.00,0.27,0.00,0.84,0.00,0.88,0.00,0.00,39.00,6.00,0.00,18.00,0.00,15.00
2025,1,UA,United Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",74.00,22.00,8.81,1.74,5.66,0.00,5.79,0.00,1.00,1461.00,665.00,149.00,211.00,0.00,436.00
2025,1,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",853.00,165.00,44.06,6.32,68.27,0.00,46.35,12.00,0.00,9328.00,2334.00,456.00,2707.00,0.00,3831.00
2025,1,UA,United Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",56.00,13.00,5.77,0.00,2.83,0.00,4.40,0.00,0.00,663.00,208.00,0.00,88.00,0.00,367.00
2025,1,UA,United Air Lines Network,GEG,"Spokane, WA: Spokane International",73.00,21.00,5.33,0.13,8.99,0.00,6.55,0.00,0.00,911.00,179.00,7.00,296.00,0.00,429.00
2025,1,UA,United Air Lines Network,GJT,"Grand Junction, CO: Grand Junction Regional",62.00,10.00,0.72,0.45,2.99,0.00,5.84,0.00,0.00,658.00,30.00,22.00,146.00,0.00,460.00
2025,1,UA,United Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",67.00,14.00,4.49,1.00,2.79,0.00,5.72,0.00,0.00,611.00,135.00,32.00,137.00,0.00,307.00
2025,1,UA,United Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",31.00,12.00,7.80,0.00,0.28,0.00,3.93,1.00,0.00,480.00,350.00,0.00,8.00,0.00,122.00
2025,1,UA,United Air Lines Network,GTF,"Great Falls, MT: Great Falls International",6.00,1.00,0.22,0.00,0.78,0.00,0.00,0.00,0.00,32.00,7.00,0.00,25.00,0.00,0.00
2025,1,UA,United Air Lines Network,GUM,"Guam, TT: Guam International",62.00,7.00,3.99,0.00,1.01,0.00,2.00,0.00,0.00,299.00,153.00,0.00,55.00,0.00,91.00
2025,1,UA,United Air Lines Network,HDN,"Hayden, CO: Yampa Valley",152.00,56.00,15.71,2.35,28.64,0.00,9.30,3.00,3.00,3387.00,954.00,282.00,1395.00,0.00,756.00
2025,1,UA,United Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",400.00,48.00,27.32,0.42,5.92,0.00,14.34,3.00,4.00,4165.00,1861.00,59.00,488.00,0.00,1757.00
2025,1,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2600.00,439.00,148.18,13.29,170.85,0.00,106.68,55.00,3.00,26666.00,8129.00,1202.00,7473.00,0.00,9862.00
