Delay ID,Flight ID,Delay Reason,Delay Duration,Delayed Reported By
18977,18977,Weather,184,Airline
18978,18978,ATC,135,Airline
18979,18979,ATC,148,Airport
18980,18980,Weather,169,Airline
18981,18981,Security,150,Pilot
18982,18982,Crew,223,Airport
18983,18983,Crew,218,Airport
18984,18984,ATC,109,Airline
18985,18985,Technical,66,Pilot
18986,18986,Technical,230,Pilot
18987,18987,Weather,144,Pilot
18988,18988,Security,167,FAA
18989,18989,Crew,226,Airport
18990,18990,Weather,232,Airline
18991,18991,ATC,136,FAA
18992,18992,ATC,117,Airport
18993,18993,Security,160,Airport
18994,18994,Weather,49,FAA
18995,18995,Technical,144,FAA
18996,18996,ATC,26,Airline
18997,18997,Technical,213,Airline
18998,18998,ATC,177,Airline
18999,18999,ATC,137,FAA
19000,19000,Security,189,Pilot
19001,19001,Technical,164,Pilot
19002,19002,Technical,9,Pilot
19003,19003,ATC,104,FAA
19004,19004,Weather,207,Airline
19005,19005,Crew,96,Pilot
19006,19006,Crew,139,Pilot
19007,19007,Technical,73,Airport
19008,19008,Crew,94,Airport
19009,19009,Crew,236,Airport
19010,19010,Weather,164,Pilot
19011,19011,Security,217,Pilot
19012,19012,Crew,99,Airport
19013,19013,Security,130,Airline
19014,19014,Security,149,Airline
19015,19015,Weather,169,Pilot
19016,19016,Security,206,FAA
19017,19017,ATC,166,Airline
19018,19018,ATC,221,FAA
19019,19019,Security,207,Airport
19020,19020,ATC,88,Airline
19021,19021,Crew,23,Airport
19022,19022,Crew,132,FAA
19023,19023,Security,226,Airline
19024,19024,ATC,189,Pilot
19025,19025,ATC,123,Pilot
19026,19026,Technical,80,Airport
19027,19027,Crew,53,Airport
19028,19028,Security,185,Airport
19029,19029,Crew,40,Pilot
19030,19030,Security,97,Pilot
19031,19031,Security,215,Pilot
19032,19032,Technical,52,Airline
19033,19033,Security,196,Airline
19034,19034,Crew,197,Airline
19035,19035,Technical,92,Airport
19036,19036,Weather,114,FAA
19037,19037,ATC,216,FAA
19038,19038,Crew,95,FAA
19039,19039,Weather,202,Pilot
19040,19040,Technical,59,FAA
19041,19041,Weather,120,Airline
19042,19042,Weather,218,Airport
19043,19043,ATC,219,FAA
19044,19044,Crew,145,FAA
19045,19045,Security,51,Airline
19046,19046,Weather,89,FAA
19047,19047,ATC,184,Airline
19048,19048,ATC,9,Airport
19049,19049,ATC,29,Pilot
19050,19050,Technical,222,Airline
19051,19051,ATC,77,Airline
19052,19052,Crew,30,Airport
19053,19053,ATC,172,Airline
19054,19054,Technical,189,Airport
19055,19055,Crew,216,Airport
19056,19056,Crew,149,Pilot
19057,19057,Weather,207,FAA
19058,19058,Technical,74,Airport
19059,19059,Technical,77,Airport
19060,19060,Technical,177,Airport
19061,19061,Crew,109,Pilot
19062,19062,Security,21,FAA
19063,19063,ATC,138,Airport
19064,19064,Crew,12,FAA
19065,19065,Security,16,Airline
19066,19066,ATC,221,Airline
19067,19067,ATC,27,Airport
19068,19068,Crew,219,Airport
19069,19069,Security,175,Airline
19070,19070,Security,212,Airline
19071,19071,Security,230,FAA
19072,19072,Weather,120,Airline
19073,19073,Technical,30,Airport
19074,19074,Security,50,Pilot
19075,19075,Weather,155,Airline
19076,19076,Crew,93,Pilot
19077,19077,Weather,51,Airport
19078,19078,Security,102,Airport
19079,19079,ATC,156,Airline
19080,19080,Technical,119,Pilot
19081,19081,Technical,110,Pilot
19082,19082,Security,121,Pilot
19083,19083,Crew,187,Airport
19084,19084,Crew,56,Airline
19085,19085,Weather,203,Airline
19086,19086,Crew,103,FAA
19087,19087,Weather,175,Pilot
19088,19088,ATC,101,FAA
19089,19089,Security,89,Airline
19090,19090,ATC,8,Airline
19091,19091,ATC,117,Airport
19092,19092,Security,104,Airline
19093,19093,Crew,226,Pilot
19094,19094,ATC,227,FAA
19095,19095,Crew,110,Airport
19096,19096,Security,133,Pilot
19097,19097,Security,121,Pilot
19098,19098,Technical,48,Airport
19099,19099,Weather,90,FAA
19100,19100,Technical,240,FAA
19101,19101,Security,162,Airline
19102,19102,Security,166,Airline
19103,19103,ATC,128,Airline
19104,19104,Weather,155,Pilot
19105,19105,Crew,142,Airport
19106,19106,Weather,15,FAA
19107,19107,Weather,88,Airport
19108,19108,Crew,162,Airport
19109,19109,ATC,35,Airline
19110,19110,Weather,113,FAA
19111,19111,Security,154,Airport
19112,19112,ATC,46,Airline
19113,19113,ATC,222,Airport
19114,19114,Weather,40,Airport
19115,19115,Crew,162,Airport
19116,19116,ATC,136,Airport
19117,19117,Security,101,Airline
19118,19118,Crew,216,Pilot
19119,19119,Technical,145,FAA
19120,19120,Technical,51,Airline
19121,19121,Weather,19,Pilot
19122,19122,Weather,189,Pilot
19123,19123,Crew,16,Airport
19124,19124,Technical,108,Airline
19125,19125,Weather,101,Airline
19126,19126,Technical,54,FAA
19127,19127,Security,39,Airline
19128,19128,Security,207,Pilot
19129,19129,Technical,64,Airline
19130,19130,ATC,4,Pilot
19131,19131,Security,36,Airline
19132,19132,Security,164,Airline
19133,19133,Technical,71,Pilot
19134,19134,Technical,160,Pilot
19135,19135,Weather,92,Airport
19136,19136,Weather,220,FAA
19137,19137,ATC,51,Airline
19138,19138,Crew,221,Airline
19139,19139,ATC,6,FAA
19140,19140,Crew,69,Pilot
19141,19141,Weather,134,Airline
19142,19142,Technical,93,Airport
19143,19143,Weather,162,Airline
19144,19144,Crew,80,Airport
19145,19145,Weather,185,Pilot
19146,19146,ATC,206,Pilot
19147,19147,Security,217,FAA
19148,19148,Crew,231,Pilot
19149,19149,Crew,181,Airport
19150,19150,Weather,165,Pilot
19151,19151,Crew,24,FAA
19152,19152,Crew,233,FAA
19153,19153,Technical,212,Airline
19154,19154,Technical,35,Pilot
19155,19155,Crew,22,Pilot
19156,19156,Weather,85,Pilot
19157,19157,ATC,151,FAA
19158,19158,ATC,51,Airline
19159,19159,Technical,8,FAA
19160,19160,ATC,225,Airline
19161,19161,Security,154,Airport
19162,19162,Crew,101,Pilot
19163,19163,Security,239,Pilot
19164,19164,Technical,1,Airport
19165,19165,Security,150,Airline
19166,19166,Security,214,Pilot
19167,19167,ATC,167,Airport
19168,19168,Weather,214,FAA
19169,19169,Crew,180,FAA
19170,19170,Crew,28,Airline
19171,19171,Weather,43,Pilot
19172,19172,Technical,80,Airline
19173,19173,Crew,28,Airport
19174,19174,Weather,175,Airport
19175,19175,Security,12,Airline
19176,19176,Crew,76,Airport
19177,19177,ATC,94,Airline
19178,19178,ATC,125,Pilot
19179,19179,ATC,23,Pilot
19180,19180,Crew,36,Airport
19181,19181,Crew,207,FAA
19182,19182,Security,11,Pilot
19183,19183,Weather,51,FAA
19184,19184,Technical,233,Pilot
19185,19185,Security,91,Airport
19186,19186,ATC,227,Airline
19187,19187,Weather,100,Pilot
19188,19188,Security,191,Airline
19189,19189,ATC,13,Airport
19190,19190,ATC,235,FAA
19191,19191,Weather,26,Airline
19192,19192,Crew,212,Airport
19193,19193,Security,10,Pilot
19194,19194,Technical,98,Airport
19195,19195,Crew,168,Airport
19196,19196,Weather,91,Pilot
19197,19197,Crew,43,Airline
19198,19198,ATC,223,Airline
19199,19199,Technical,86,FAA
19200,19200,Weather,207,FAA
19201,19201,ATC,93,Airport
19202,19202,Weather,75,FAA
19203,19203,Security,217,FAA
19204,19204,Weather,54,Pilot
19205,19205,Crew,194,Airline
19206,19206,ATC,69,FAA
19207,19207,Technical,238,FAA
19208,19208,Crew,162,Pilot
19209,19209,Technical,68,Airport
19210,19210,Technical,14,Pilot
19211,19211,Crew,188,Airline
19212,19212,Security,81,Pilot
19213,19213,ATC,197,Airline
19214,19214,ATC,54,Pilot
19215,19215,Crew,39,Pilot
19216,19216,Security,230,FAA
19217,19217,Weather,14,FAA
19218,19218,Crew,147,Pilot
19219,19219,Security,90,Pilot
19220,19220,Weather,190,Pilot
19221,19221,ATC,210,Airport
19222,19222,Security,117,Airport
19223,19223,Crew,98,FAA
19224,19224,ATC,87,FAA
19225,19225,Security,231,Pilot
19226,19226,Technical,238,Pilot
19227,19227,Crew,223,FAA
19228,19228,Crew,111,Pilot
19229,19229,Crew,93,Airline
19230,19230,Crew,161,Airport
19231,19231,Crew,11,Airport
19232,19232,ATC,193,Airport
19233,19233,Crew,239,Airline
19234,19234,Technical,19,Pilot
19235,19235,Security,211,Airport
19236,19236,Technical,46,FAA
19237,19237,Weather,237,Pilot
19238,19238,Security,193,Pilot
19239,19239,Technical,3,Airport
19240,19240,Technical,138,FAA
19241,19241,Crew,165,Pilot
19242,19242,Crew,129,Pilot
19243,19243,Weather,135,FAA
19244,19244,ATC,179,FAA
19245,19245,Weather,236,Airport
19246,19246,Security,56,Airline
19247,19247,Technical,157,FAA
19248,19248,ATC,96,Airport
19249,19249,Weather,211,Airport
19250,19250,ATC,1,Pilot
19251,19251,Crew,154,Pilot
19252,19252,Crew,87,Airport
19253,19253,Crew,12,Airline
19254,19254,ATC,17,Pilot
19255,19255,Crew,209,Airline
19256,19256,Weather,28,Airport
19257,19257,Technical,3,FAA
19258,19258,Weather,109,Airline
19259,19259,Crew,222,FAA
19260,19260,Security,181,Airport
19261,19261,Technical,2,Airport
19262,19262,Technical,218,Pilot
19263,19263,Security,189,Airport
19264,19264,Crew,124,Pilot
19265,19265,ATC,84,Airline
19266,19266,Weather,81,Airport
19267,19267,Crew,240,FAA
19268,19268,Security,224,Airline
19269,19269,ATC,28,Airport
19270,19270,Technical,14,FAA
19271,19271,Crew,44,Pilot
19272,19272,Crew,129,Airline
19273,19273,Crew,221,Pilot
19274,19274,Technical,10,Airport
19275,19275,Crew,80,Pilot
19276,19276,Technical,65,Pilot
19277,19277,Crew,191,Pilot
19278,19278,Security,135,FAA
19279,19279,Crew,65,Airport
19280,19280,ATC,67,FAA
19281,19281,ATC,67,Airline
19282,19282,ATC,164,Airline
19283,19283,Security,85,Airport
19284,19284,Technical,239,Airline
19285,19285,ATC,227,Pilot
19286,19286,Crew,133,FAA
19287,19287,Technical,142,Airline
19288,19288,Weather,201,Airline
19289,19289,Technical,160,FAA
19290,19290,Technical,8,Pilot
19291,19291,Weather,144,Airport
19292,19292,ATC,235,Airport
19293,19293,Technical,174,Airport
19294,19294,Weather,67,Airline
19295,19295,Crew,226,Pilot
19296,19296,ATC,239,FAA
19297,19297,Weather,53,Airline
19298,19298,Crew,97,Airport
19299,19299,ATC,12,Airline
19300,19300,Security,205,Pilot
19301,19301,Weather,134,Airport
19302,19302,Technical,113,FAA
19303,19303,ATC,73,Airline
19304,19304,Crew,177,Airline
19305,19305,Weather,176,Pilot
19306,19306,Security,53,Pilot
19307,19307,Technical,178,Airline
19308,19308,Crew,68,Airport
19309,19309,Security,209,Airline
19310,19310,ATC,68,Airport
19311,19311,Security,236,Airport
19312,19312,Security,216,Airline
19313,19313,Weather,112,Pilot
19314,19314,ATC,151,Pilot
19315,19315,Weather,108,Airline
19316,19316,ATC,112,Pilot
19317,19317,Security,108,Airline
19318,19318,Weather,83,Airport
19319,19319,Technical,81,Airport
19320,19320,Crew,191,Airline
19321,19321,Technical,143,Airline
19322,19322,Weather,31,Airline
19323,19323,Security,84,Airport
19324,19324,Technical,182,FAA
19325,19325,ATC,170,Pilot
19326,19326,Crew,109,Airline
19327,19327,Weather,113,FAA
19328,19328,Security,191,Airport
19329,19329,Weather,109,Airline
19330,19330,Technical,104,FAA
19331,19331,Security,160,FAA
19332,19332,Crew,63,Airline
19333,19333,Crew,15,Airline
19334,19334,Security,197,Pilot
19335,19335,ATC,41,Airline
19336,19336,Weather,54,Airport
19337,19337,Crew,26,Airport
19338,19338,Crew,119,Airline
19339,19339,Crew,195,Pilot
19340,19340,Crew,97,Pilot
19341,19341,Security,201,Airport
19342,19342,Crew,30,Pilot
19343,19343,Security,207,Pilot
19344,19344,Crew,223,Airline
19345,19345,Technical,183,Pilot
19346,19346,Weather,67,Airline
19347,19347,Technical,193,FAA
19348,19348,ATC,214,FAA
19349,19349,Weather,160,Airport
19350,19350,Weather,95,Airport
19351,19351,Technical,236,Airline
19352,19352,Technical,117,Airline
19353,19353,ATC,113,Airline
19354,19354,Security,120,Pilot
19355,19355,Crew,208,Pilot
19356,19356,Weather,186,Airport
19357,19357,Security,133,Airport
19358,19358,Technical,196,Pilot
19359,19359,Weather,10,Pilot
19360,19360,Technical,87,Airport
19361,19361,Technical,16,Airport
19362,19362,Technical,194,Pilot
19363,19363,ATC,166,FAA
19364,19364,ATC,20,FAA
19365,19365,Crew,17,Pilot
19366,19366,ATC,34,Airline
19367,19367,Security,230,Airline
19368,19368,Technical,80,Airport
19369,19369,ATC,72,FAA
19370,19370,Security,105,FAA
19371,19371,Technical,172,FAA
19372,19372,Technical,43,Airport
19373,19373,Security,92,Airline
19374,19374,ATC,103,Airport
19375,19375,Weather,86,Airline
19376,19376,Crew,90,Airline
19377,19377,Technical,148,FAA
19378,19378,Weather,29,Airline
19379,19379,Crew,37,Airport
19380,19380,Technical,136,Airport
19381,19381,Crew,56,Pilot
19382,19382,ATC,228,Airport
19383,19383,ATC,189,FAA
19384,19384,Technical,197,Pilot
19385,19385,Weather,155,FAA
19386,19386,ATC,37,Pilot
19387,19387,Technical,176,Pilot
19388,19388,Security,210,Airline
19389,19389,ATC,21,Pilot
19390,19390,Technical,13,FAA
19391,19391,Security,128,FAA
19392,19392,Technical,215,FAA
19393,19393,Crew,54,Pilot
19394,19394,Technical,21,Airport
19395,19395,Technical,91,Airline
19396,19396,Weather,86,Airport
19397,19397,Security,2,FAA
19398,19398,Crew,111,Pilot
19399,19399,Weather,4,FAA
19400,19400,Crew,16,Airport
19401,19401,Crew,196,Pilot
19402,19402,Technical,227,Pilot
19403,19403,Crew,18,Airport
19404,19404,Crew,128,FAA
19405,19405,ATC,126,FAA
19406,19406,Weather,165,Pilot
19407,19407,ATC,135,Airline
19408,19408,Technical,105,FAA
19409,19409,Security,188,Pilot
19410,19410,Security,114,Airline
19411,19411,ATC,87,Airline
19412,19412,ATC,45,Airport
19413,19413,Security,232,Airline
19414,19414,Crew,124,Airline
19415,19415,Crew,24,Airline
19416,19416,Crew,112,Airport
19417,19417,ATC,203,Airport
19418,19418,Crew,25,Airline
19419,19419,Weather,165,Airline
19420,19420,ATC,57,Airline
19421,19421,Crew,86,FAA
19422,19422,Crew,223,Airport
19423,19423,Crew,115,Pilot
19424,19424,Weather,183,Airport
19425,19425,Weather,142,FAA
19426,19426,Crew,1,FAA
19427,19427,Security,95,Airline
19428,19428,ATC,90,Airport
19429,19429,Crew,114,Airport
19430,19430,Technical,181,FAA
19431,19431,Technical,38,FAA
19432,19432,Technical,97,Airport
19433,19433,Crew,85,FAA
19434,19434,Weather,205,Airline
19435,19435,Technical,88,Airport
19436,19436,Security,51,Airport
19437,19437,Security,220,FAA
19438,19438,Crew,167,Airline
19439,19439,Crew,72,Pilot
19440,19440,Crew,201,Pilot
19441,19441,Weather,223,Pilot
19442,19442,Security,60,Airline
19443,19443,Crew,116,Pilot
19444,19444,Security,189,FAA
19445,19445,ATC,42,FAA
19446,19446,ATC,94,FAA
19447,19447,ATC,120,Pilot
19448,19448,Technical,116,Airport
19449,19449,Security,146,FAA
19450,19450,ATC,40,Pilot
19451,19451,ATC,65,Airline
19452,19452,Weather,160,Airport
19453,19453,Security,131,Airport
19454,19454,Technical,174,FAA
19455,19455,Technical,217,Airport
19456,19456,Technical,158,Airport
19457,19457,Security,137,Airport
19458,19458,ATC,172,Pilot
19459,19459,ATC,172,Airline
19460,19460,ATC,56,Airport
19461,19461,ATC,226,Airline
19462,19462,Crew,64,Pilot
19463,19463,Technical,64,Airline
19464,19464,Crew,66,FAA
19465,19465,ATC,71,Airline
19466,19466,Security,54,Airline
19467,19467,Technical,137,Pilot
19468,19468,Security,84,Pilot
19469,19469,Weather,127,Pilot
19470,19470,Crew,70,Airline
19471,19471,Weather,222,FAA
19472,19472,ATC,115,FAA
19473,19473,Security,30,Airline
19474,19474,Security,132,Airport
19475,19475,Technical,41,Airline
19476,19476,Weather,237,FAA
19477,19477,Technical,116,Airline
19478,19478,Crew,63,FAA
19479,19479,Technical,123,Airline
19480,19480,Weather,199,Pilot
19481,19481,Crew,182,Airline
19482,19482,Security,196,Pilot
19483,19483,Technical,193,Airport
19484,19484,Crew,155,Airport
19485,19485,ATC,166,FAA
19486,19486,Security,129,FAA
19487,19487,Technical,200,Airport
19488,19488,Crew,107,Airport
19489,19489,Crew,100,Airline
19490,19490,Weather,11,Pilot
19491,19491,ATC,70,Airline
19492,19492,ATC,159,Pilot
19493,19493,Technical,10,Pilot
19494,19494,ATC,163,Airline
19495,19495,ATC,233,Airline
19496,19496,Technical,20,Airport
19497,19497,ATC,197,Pilot
19498,19498,Security,151,Pilot
19499,19499,Crew,52,Pilot
19500,19500,ATC,125,Airline
19501,19501,Security,202,FAA
19502,19502,Security,161,FAA
19503,19503,Technical,34,Airline
19504,19504,Technical,31,Airport
19505,19505,Security,217,Airline
19506,19506,Security,35,FAA
19507,19507,Weather,199,Airport
19508,19508,Technical,15,FAA
19509,19509,Technical,134,Pilot
19510,19510,ATC,62,Airline
19511,19511,Weather,191,Airport
19512,19512,Technical,77,Airline
19513,19513,ATC,199,Airport
19514,19514,Weather,123,FAA
19515,19515,Weather,179,FAA
19516,19516,Weather,211,Airport
19517,19517,ATC,204,Airport
19518,19518,Weather,39,Pilot
19519,19519,Security,169,Airline
19520,19520,ATC,30,Pilot
19521,19521,Technical,157,FAA
19522,19522,ATC,50,Airport
19523,19523,Weather,124,Pilot
19524,19524,ATC,14,Pilot
19525,19525,ATC,227,Airline
19526,19526,Weather,107,FAA
19527,19527,Security,56,Airport
19528,19528,Crew,92,Airline
19529,19529,Weather,187,FAA
19530,19530,ATC,83,Airline
19531,19531,Security,177,Airline
19532,19532,Security,225,Airline
19533,19533,Security,233,FAA
19534,19534,Technical,222,Airport
19535,19535,ATC,192,Airport
19536,19536,Technical,77,FAA
19537,19537,ATC,134,Airline
19538,19538,ATC,136,Airline
19539,19539,Technical,213,Pilot
19540,19540,Security,156,Airport
19541,19541,Weather,51,Airport
19542,19542,Technical,92,Airport
19543,19543,ATC,170,Airport
19544,19544,Security,12,Pilot
19545,19545,Weather,150,Pilot
19546,19546,Crew,55,FAA
19547,19547,Technical,126,Airline
19548,19548,Weather,68,Airline
19549,19549,Security,51,Airport
19550,19550,Crew,186,Pilot
19551,19551,Weather,125,Pilot
19552,19552,Weather,143,Pilot
19553,19553,Security,114,Airline
19554,19554,ATC,123,Pilot
19555,19555,ATC,50,Airline
19556,19556,Crew,114,Airline
19557,19557,Security,40,Airline
19558,19558,Technical,33,Airport
19559,19559,Technical,136,Airport
19560,19560,Crew,50,Airline
19561,19561,ATC,218,Airline
19562,19562,Weather,30,FAA
19563,19563,ATC,236,FAA
19564,19564,Weather,66,Pilot
19565,19565,Weather,33,Pilot
19566,19566,Crew,187,Airport
19567,19567,Crew,74,Airport
19568,19568,ATC,193,Pilot
19569,19569,Technical,170,FAA
19570,19570,ATC,228,FAA
19571,19571,ATC,64,Airline
19572,19572,Crew,34,Airport
19573,19573,Technical,91,Airline
19574,19574,Technical,180,Airline
19575,19575,Technical,53,Airline
19576,19576,Technical,211,Pilot
19577,19577,Security,215,Airport
19578,19578,ATC,132,Airport
19579,19579,Crew,124,Airport
19580,19580,Security,71,Airline
19581,19581,Technical,114,Airline
19582,19582,Security,24,FAA
19583,19583,Security,64,Airline
19584,19584,Technical,97,Airline
19585,19585,Crew,147,Pilot
19586,19586,Security,82,Pilot
19587,19587,Crew,117,Airline
19588,19588,Security,174,Airport
19589,19589,Security,189,Airport
19590,19590,Security,130,Airline
19591,19591,Weather,173,Airport
19592,19592,Weather,174,Pilot
19593,19593,Crew,17,Airport
19594,19594,Weather,49,Pilot
19595,19595,Technical,231,Airport
19596,19596,Weather,7,Airport
19597,19597,Crew,31,Pilot
19598,19598,Crew,24,Airport
19599,19599,ATC,67,FAA
19600,19600,Crew,212,Airline
19601,19601,Security,28,Airport
19602,19602,Crew,87,Pilot
19603,19603,ATC,187,Pilot
19604,19604,Technical,225,Pilot
19605,19605,Crew,44,FAA
19606,19606,Technical,156,Airport
19607,19607,Crew,148,Airport
19608,19608,Weather,88,FAA
19609,19609,Weather,170,Airline
19610,19610,ATC,25,Pilot
19611,19611,Technical,96,Pilot
19612,19612,Crew,85,Pilot
19613,19613,Weather,151,Airline
19614,19614,ATC,73,FAA
19615,19615,Weather,7,Airline
19616,19616,Technical,23,Pilot
19617,19617,Security,226,Airline
19618,19618,ATC,236,FAA
19619,19619,Technical,209,Pilot
19620,19620,Security,18,Airport
19621,19621,Technical,62,Pilot
19622,19622,Security,226,Pilot
19623,19623,Crew,61,FAA
19624,19624,Security,28,Airline
19625,19625,Security,194,Airline
19626,19626,Crew,105,Airline
19627,19627,Crew,85,Pilot
19628,19628,Weather,152,Airline
19629,19629,Technical,211,FAA
19630,19630,Technical,107,Airline
19631,19631,ATC,227,Pilot
19632,19632,Crew,224,Airline
19633,19633,Technical,155,Pilot
19634,19634,Security,191,Airport
19635,19635,Weather,34,FAA
19636,19636,Security,194,Airline
19637,19637,Weather,193,Pilot
19638,19638,Security,231,FAA
19639,19639,Security,45,Airline
19640,19640,ATC,230,Airline
19641,19641,ATC,150,Airport
19642,19642,Technical,109,Pilot
19643,19643,Technical,77,FAA
19644,19644,Crew,215,Pilot
19645,19645,Crew,37,Airport
19646,19646,Security,31,Airline
19647,19647,Weather,225,Pilot
19648,19648,Security,173,Airline
19649,19649,Security,33,FAA
19650,19650,Weather,157,Airline
19651,19651,Crew,175,Airline
19652,19652,Crew,125,Pilot
19653,19653,Technical,162,FAA
19654,19654,ATC,132,FAA
19655,19655,Weather,110,Airline
19656,19656,Security,199,FAA
19657,19657,Weather,35,Pilot
19658,19658,Security,158,FAA
19659,19659,Security,180,Airport
19660,19660,ATC,37,Airline
19661,19661,Technical,229,FAA
19662,19662,ATC,20,Pilot
19663,19663,Technical,174,FAA
19664,19664,ATC,145,Airport
19665,19665,ATC,139,Pilot
19666,19666,Security,229,Airline
19667,19667,Technical,28,FAA
19668,19668,Technical,85,Airline
19669,19669,ATC,118,Pilot
19670,19670,Technical,153,Pilot
19671,19671,ATC,10,Airline
19672,19672,Crew,31,Airline
19673,19673,Technical,126,Airline
19674,19674,Weather,19,FAA
19675,19675,Technical,199,FAA
19676,19676,Technical,178,Pilot
19677,19677,Security,133,FAA
19678,19678,ATC,169,Airline
19679,19679,Security,78,Airport
19680,19680,Security,142,Airline
19681,19681,Technical,104,FAA
19682,19682,Weather,157,Airline
19683,19683,Technical,191,FAA
19684,19684,Technical,16,Airline
19685,19685,Security,140,FAA
19686,19686,Technical,51,Pilot
19687,19687,Technical,76,Airport
19688,19688,Weather,188,FAA
19689,19689,Weather,84,Pilot
19690,19690,Weather,129,FAA
19691,19691,Crew,220,Pilot
19692,19692,ATC,202,Airline
19693,19693,Crew,37,Airport
19694,19694,Security,19,Pilot
19695,19695,Technical,142,FAA
19696,19696,Crew,121,Pilot
19697,19697,Weather,208,FAA
19698,19698,ATC,230,Airport
19699,19699,ATC,15,Pilot
19700,19700,Weather,22,Airline
19701,19701,Security,172,Airline
19702,19702,Crew,52,Airport
19703,19703,ATC,10,Airport
19704,19704,Weather,70,Pilot
19705,19705,Crew,15,Airport
19706,19706,ATC,165,Pilot
19707,19707,Security,69,Airline
19708,19708,ATC,170,FAA
19709,19709,Crew,13,Airport
19710,19710,ATC,232,Airport
19711,19711,Weather,129,Pilot
19712,19712,Weather,7,Pilot
19713,19713,Security,45,Pilot
19714,19714,Security,126,Pilot
19715,19715,ATC,13,FAA
19716,19716,Weather,158,Airport
19717,19717,Crew,126,Airport
19718,19718,Technical,147,Airport
19719,19719,Security,123,FAA
19720,19720,Crew,22,Pilot
19721,19721,Security,20,FAA
19722,19722,ATC,71,FAA
19723,19723,Weather,130,FAA
19724,19724,Weather,45,Airport
19725,19725,ATC,131,Airport
19726,19726,Weather,235,Airline
19727,19727,Security,33,FAA
19728,19728,Technical,140,Pilot
19729,19729,ATC,218,Pilot
19730,19730,Weather,11,Airline
19731,19731,ATC,121,Airline
19732,19732,ATC,85,Airline
19733,19733,Security,207,Pilot
19734,19734,Security,215,Airport
19735,19735,Technical,187,FAA
19736,19736,Crew,27,Airport
19737,19737,Weather,156,Airline
19738,19738,ATC,99,Airport
19739,19739,Weather,27,Airport
19740,19740,Crew,79,Airline
19741,19741,Security,59,Airline
19742,19742,Crew,177,Airport
19743,19743,ATC,133,Airport
19744,19744,Crew,80,FAA
19745,19745,Weather,189,FAA
19746,19746,Technical,8,Airline
19747,19747,Technical,24,Airport
19748,19748,Crew,50,Pilot
19749,19749,ATC,81,Airport
19750,19750,ATC,72,Pilot
19751,19751,Weather,75,Pilot
19752,19752,ATC,91,Airline
19753,19753,Technical,140,Airline
19754,19754,Weather,94,Pilot
19755,19755,Weather,131,FAA
19756,19756,Weather,129,Airline
19757,19757,Technical,77,Airport
19758,19758,ATC,58,Airline
19759,19759,Crew,142,Airport
19760,19760,Weather,14,Airport
19761,19761,Crew,23,Airline
19762,19762,Security,8,Pilot
19763,19763,Weather,68,Airline
19764,19764,Technical,187,FAA
19765,19765,Weather,113,Pilot
19766,19766,Technical,71,Airport
19767,19767,ATC,21,Airport
19768,19768,Technical,62,FAA
19769,19769,Crew,129,Pilot
19770,19770,Security,78,Pilot
19771,19771,ATC,176,Pilot
19772,19772,ATC,238,Pilot
19773,19773,Crew,107,Airport
19774,19774,ATC,155,Airline
19775,19775,Technical,92,Airline
19776,19776,Weather,134,Airport
19777,19777,Weather,52,FAA
19778,19778,Weather,25,FAA
19779,19779,Security,140,Airport
19780,19780,Security,105,Airline
19781,19781,ATC,32,FAA
19782,19782,Crew,169,Pilot
19783,19783,ATC,35,Airport
19784,19784,Technical,159,FAA
19785,19785,Security,110,Airport
19786,19786,Crew,45,Airline
19787,19787,ATC,100,Airport
19788,19788,Crew,12,Airport
19789,19789,Security,120,Airport
19790,19790,Weather,228,FAA
19791,19791,Technical,216,Airline
19792,19792,Crew,221,Airport
19793,19793,Weather,149,Pilot
19794,19794,Weather,81,Airport
19795,19795,Technical,105,Airline
19796,19796,Technical,233,Airline
19797,19797,ATC,3,Pilot
19798,19798,Weather,72,Pilot
19799,19799,ATC,126,FAA
19800,19800,ATC,33,Airline
19801,19801,Crew,48,Airport
19802,19802,Weather,57,Pilot
19803,19803,Weather,95,Airline
19804,19804,Security,204,Airport
19805,19805,Weather,161,FAA
19806,19806,Security,10,Airport
19807,19807,Crew,85,FAA
19808,19808,ATC,152,FAA
19809,19809,Weather,224,FAA
19810,19810,Security,49,FAA
19811,19811,Technical,163,FAA
19812,19812,Crew,2,Airport
19813,19813,Weather,66,Airline
19814,19814,Weather,18,Airline
19815,19815,Weather,33,FAA
19816,19816,ATC,12,Pilot
19817,19817,Weather,36,Airport
19818,19818,ATC,196,FAA
19819,19819,Crew,129,FAA
19820,19820,Crew,118,Airline
19821,19821,Technical,177,Airport
19822,19822,Weather,53,Pilot
19823,19823,Security,221,Airport
19824,19824,Weather,169,FAA
19825,19825,ATC,27,FAA
19826,19826,Weather,14,Airline
19827,19827,Technical,72,FAA
19828,19828,Weather,160,Airport
19829,19829,ATC,198,FAA
19830,19830,Security,194,Airline
19831,19831,ATC,176,FAA
19832,19832,Crew,213,FAA
19833,19833,ATC,114,Pilot
19834,19834,Technical,236,Airline
19835,19835,Technical,127,Airline
19836,19836,Technical,185,Airline
19837,19837,ATC,160,Airline
19838,19838,Technical,73,FAA
19839,19839,Security,157,Pilot
19840,19840,Technical,57,Airline
19841,19841,Crew,86,Airport
19842,19842,Crew,102,FAA
19843,19843,Weather,167,FAA
19844,19844,Weather,148,Airline
19845,19845,Weather,193,Pilot
