Maintenance ID,Aircraft ID,Maintenance Date,Maintenance Technician,Maintenance Description,Maintenance Cost
17405,2000,2018-02-03,Tech_232,Avionics upgrade,8216.53
17406,2141,2013-11-20,Tech_164,Engine check,23856.24
17407,2003,2012-12-14,Tech_200,Engine check,7876.9
17408,1312,2018-03-08,Tech_151,Routine,37883.98
17409,806,2019-08-09,Tech_138,Landing gear,24459.81
17410,1595,2014-10-17,Tech_146,Engine check,35969.32
17411,2473,2011-08-31,Tech_239,Engine check,24460.18
17412,2431,2014-07-15,Tech_281,Engine check,8397.53
17413,2161,2023-04-13,Tech_216,Avionics upgrade,29272.62
17414,2285,2014-04-14,Tech_244,Routine,48268.05
17415,65,2024-01-19,Tech_229,Engine check,48775.04
17416,400,2017-07-24,Tech_97,Avionics upgrade,18008.36
17417,1693,2017-06-20,Tech_253,Engine check,27626.27
17418,158,2012-07-14,Tech_304,Avionics upgrade,2004.24
17419,2982,2017-01-26,Tech_362,Landing gear,5390.42
17420,468,2017-10-16,Tech_347,Avionics upgrade,34610.01
17421,552,2016-07-29,Tech_310,Routine,25421.44
17422,2466,2024-06-25,Tech_121,Routine,25544.92
17423,1761,2020-12-04,Tech_122,Routine,12568.9
17424,2834,2014-04-20,Tech_247,Avionics upgrade,26190.1
17425,1049,2018-04-23,Tech_101,Landing gear,2898.55
17426,753,2022-03-06,Tech_347,Routine,15185.35
17427,931,2023-05-05,Tech_220,Engine check,35481.87
17428,1352,2015-04-04,Tech_451,Routine,9535.31
17429,1769,2024-08-19,Tech_193,Engine check,23149.92
17430,971,2021-11-06,Tech_400,Avionics upgrade,25011.57
17431,2684,2013-11-27,Tech_69,Routine,20334.95
17432,2256,2017-08-20,Tech_221,Avionics upgrade,15668.41
17433,606,2017-05-30,Tech_343,Avionics upgrade,46145.48
17434,776,2016-07-12,Tech_457,Routine,14526.87
17435,1632,2010-09-13,Tech_309,Routine,30261.22
17436,1203,2011-02-03,Tech_8,Engine check,44050.32
17437,960,2016-09-08,Tech_91,Engine check,31014.5
17438,1572,2010-08-04,Tech_47,Routine,15438.56
17439,34,2017-10-27,Tech_186,Avionics upgrade,36843.92
17440,1977,2012-07-10,Tech_176,Routine,13462.1
17441,2113,2011-05-27,Tech_470,Routine,46032.34
17442,1415,2021-02-12,Tech_218,Routine,7586.74
17443,2557,2018-06-01,Tech_70,Routine,5520.46
17444,1425,2016-07-01,Tech_333,Avionics upgrade,45852.02
17445,13,2024-06-13,Tech_282,Routine,5496.83
17446,1478,2022-06-18,Tech_106,Routine,9598.53
17447,1004,2013-05-27,Tech_499,Routine,29620.04
17448,2421,2019-10-24,Tech_440,Avionics upgrade,29421.16
17449,2703,2016-03-26,Tech_190,Engine check,2628.2
17450,1199,2010-08-13,Tech_173,Avionics upgrade,28293.71
17451,1852,2012-10-30,Tech_314,Engine check,44161.22
17452,1096,2016-02-29,Tech_274,Engine check,41562.17
17453,954,2011-01-19,Tech_431,Landing gear,30576.09
17454,2510,2016-10-17,Tech_63,Landing gear,6042.33
17455,1116,2016-02-04,Tech_312,Landing gear,7932.42
17456,1441,2015-11-26,Tech_245,Landing gear,35948.05
17457,1994,2011-01-11,Tech_172,Avionics upgrade,48536.7
17458,2988,2014-01-26,Tech_483,Routine,12392.41
17459,2082,2020-12-06,Tech_287,Routine,27800.46
17460,951,2011-12-24,Tech_168,Engine check,30722.81
17461,640,2020-01-26,Tech_273,Avionics upgrade,10105.66
17462,1765,2011-01-05,Tech_101,Engine check,36433.11
17463,2384,2021-06-11,Tech_443,Engine check,39340.37
17464,2174,2011-03-10,Tech_469,Engine check,3871.48
17465,1421,2012-01-08,Tech_135,Routine,44110.78
17466,1823,2017-09-01,Tech_95,Avionics upgrade,11790.04
17467,1496,2013-01-24,Tech_55,Engine check,12064.37
17468,1998,2022-01-10,Tech_223,Engine check,4847.66
17469,408,2016-12-05,Tech_362,Avionics upgrade,44272.94
17470,330,2014-07-20,Tech_246,Routine,21852.32
17471,499,2024-06-05,Tech_425,Avionics upgrade,49349.29
17472,836,2016-09-18,Tech_294,Engine check,12784.35
17473,984,2012-02-03,Tech_384,Landing gear,5903.3
17474,1058,2015-09-11,Tech_305,Engine check,1982.69
17475,1395,2016-05-27,Tech_349,Routine,30274.22
17476,94,2021-07-05,Tech_53,Avionics upgrade,2704.32
17477,664,2016-11-26,Tech_256,Routine,43808.12
17478,2777,2011-10-21,Tech_34,Avionics upgrade,16494.63
17479,6,2020-08-28,Tech_428,Avionics upgrade,44727.19
17480,694,2013-10-28,Tech_25,Avionics upgrade,27395.48
17481,1503,2023-09-11,Tech_81,Avionics upgrade,20974.17
17482,171,2024-06-09,Tech_253,Engine check,28805.68
17483,1209,2016-07-26,Tech_368,Landing gear,46446.74
17484,726,2010-03-16,Tech_121,Landing gear,37078.1
17485,2463,2022-06-14,Tech_92,Engine check,2102.61
17486,2637,2015-09-06,Tech_460,Engine check,49420.81
17487,438,2016-05-10,Tech_195,Landing gear,10098.57
17488,910,2011-01-19,Tech_14,Engine check,38108.88
17489,2523,2016-01-25,Tech_443,Landing gear,9727.56
17490,1015,2020-02-10,Tech_405,Engine check,38767.08
17491,873,2012-03-23,Tech_433,Routine,37473.92
17492,2507,2024-05-10,Tech_327,Engine check,32680.63
17493,2807,2020-08-23,Tech_415,Landing gear,13537.02
17494,2266,2012-06-05,Tech_311,Avionics upgrade,9942.34
17495,131,2020-12-19,Tech_124,Avionics upgrade,21511.25
17496,667,2011-03-30,Tech_67,Landing gear,1173.51
17497,1028,2024-10-14,Tech_170,Landing gear,20639.65
17498,2010,2016-01-04,Tech_310,Engine check,42225.19
17499,2315,2010-10-25,Tech_5,Avionics upgrade,37657.95
17500,738,2012-01-15,Tech_81,Avionics upgrade,20940.93
17501,1237,2012-01-03,Tech_275,Avionics upgrade,24691.19
17502,1015,2012-11-02,Tech_182,Landing gear,11084.56
17503,2019,2024-09-16,Tech_416,Engine check,39116.08
17504,1233,2020-04-13,Tech_374,Engine check,46588.54
17505,2351,2015-05-09,Tech_214,Avionics upgrade,22524.79
17506,179,2022-04-28,Tech_293,Avionics upgrade,13945.93
17507,31,2019-07-25,Tech_153,Engine check,7323.64
17508,2081,2017-03-09,Tech_249,Landing gear,26943.44
17509,70,2017-12-30,Tech_102,Routine,15090.57
17510,1797,2011-06-09,Tech_367,Landing gear,37250.75
17511,2770,2020-04-01,Tech_165,Avionics upgrade,36215.85
17512,2197,2014-11-09,Tech_210,Engine check,18690.6
17513,847,2018-06-07,Tech_190,Routine,20337.04
17514,2549,2021-06-05,Tech_339,Landing gear,41712.06
17515,2795,2022-11-21,Tech_428,Avionics upgrade,31679.27
17516,2427,2019-11-09,Tech_487,Engine check,41232.97
17517,624,2011-08-27,Tech_109,Engine check,41711.17
17518,643,2017-08-15,Tech_486,Landing gear,26580.28
17519,170,2012-09-05,Tech_252,Routine,11305.24
17520,89,2021-10-28,Tech_158,Landing gear,47010.3
17521,948,2023-01-18,Tech_128,Landing gear,31198.28
17522,1596,2019-12-21,Tech_78,Landing gear,14457.11
17523,2328,2017-03-11,Tech_283,Routine,14568.91
17524,611,2022-08-31,Tech_347,Avionics upgrade,22924.96
17525,2691,2013-10-01,Tech_199,Avionics upgrade,7357.17
17526,2226,2017-08-25,Tech_13,Avionics upgrade,15923.14
17527,1471,2023-12-25,Tech_461,Routine,10756.4
17528,759,2017-11-24,Tech_433,Landing gear,6337.72
17529,1978,2018-09-02,Tech_10,Avionics upgrade,33767.09
17530,1074,2013-11-01,Tech_228,Routine,8121.28
17531,620,2022-04-10,Tech_374,Engine check,27929.06
17532,1367,2012-10-08,Tech_339,Engine check,39498.77
17533,1372,2018-09-11,Tech_423,Avionics upgrade,27802.0
17534,885,2013-10-03,Tech_285,Landing gear,8151.94
17535,2070,2021-05-20,Tech_125,Landing gear,42692.26
17536,1078,2011-06-16,Tech_114,Routine,38008.41
17537,2729,2019-11-30,Tech_252,Routine,20485.91
17538,1352,2014-09-28,Tech_297,Avionics upgrade,20152.3
17539,1537,2019-07-04,Tech_186,Routine,21642.75
17540,1855,2021-08-19,Tech_207,Avionics upgrade,11434.6
17541,2139,2023-08-08,Tech_288,Routine,39888.15
17542,2264,2010-10-20,Tech_334,Engine check,3310.99
17543,2564,2022-09-14,Tech_79,Avionics upgrade,8861.81
17544,346,2024-04-14,Tech_1,Landing gear,37309.55
17545,786,2021-03-12,Tech_325,Landing gear,18367.2
17546,1900,2017-02-03,Tech_21,Routine,38957.89
17547,1575,2022-08-13,Tech_297,Routine,7783.28
17548,2728,2021-04-07,Tech_344,Landing gear,43854.35
17549,2534,2018-07-04,Tech_78,Avionics upgrade,39790.22
17550,512,2021-02-15,Tech_26,Engine check,22413.81
17551,2623,2012-12-17,Tech_107,Landing gear,19274.74
17552,1698,2014-09-02,Tech_379,Routine,19578.83
17553,2459,2019-11-24,Tech_312,Engine check,20284.26
17554,2145,2012-03-01,Tech_425,Routine,31372.2
17555,1153,2019-04-02,Tech_382,Avionics upgrade,19857.66
17556,2938,2018-05-27,Tech_362,Engine check,28215.54
17557,1271,2021-07-04,Tech_96,Avionics upgrade,29829.43
17558,564,2021-01-12,Tech_171,Avionics upgrade,20873.78
17559,1501,2015-03-14,Tech_273,Engine check,1285.78
17560,1467,2015-09-28,Tech_411,Avionics upgrade,33629.83
17561,722,2018-12-04,Tech_410,Routine,6539.44
17562,2134,2021-07-23,Tech_500,Avionics upgrade,44764.03
17563,1795,2024-01-02,Tech_213,Avionics upgrade,31998.29
17564,2542,2015-05-22,Tech_418,Landing gear,46402.99
17565,844,2012-12-09,Tech_120,Engine check,7689.79
17566,2308,2014-12-04,Tech_2,Avionics upgrade,42460.22
17567,1438,2019-11-29,Tech_155,Engine check,48631.13
17568,1410,2015-09-16,Tech_34,Engine check,49928.43
17569,1277,2012-05-31,Tech_44,Landing gear,25847.63
17570,532,2011-11-02,Tech_124,Routine,38283.9
17571,2243,2016-10-06,Tech_479,Engine check,13362.81
17572,1245,2010-10-14,Tech_474,Routine,38053.49
17573,1917,2014-06-16,Tech_469,Engine check,41368.09
17574,238,2011-05-01,Tech_320,Routine,29368.71
17575,2890,2016-08-15,Tech_278,Avionics upgrade,40511.88
17576,2298,2022-06-16,Tech_25,Engine check,13579.9
17577,1123,2021-10-31,Tech_255,Landing gear,12865.03
17578,1159,2011-07-17,Tech_70,Avionics upgrade,19158.43
17579,1941,2011-02-21,Tech_319,Routine,32840.23
17580,2927,2018-07-12,Tech_183,Routine,3596.83
17581,1519,2021-08-25,Tech_339,Routine,14483.85
17582,1078,2019-11-13,Tech_75,Routine,10703.67
17583,2838,2019-02-07,Tech_366,Avionics upgrade,18845.49
17584,2561,2015-02-03,Tech_63,Routine,10771.0
17585,1081,2014-07-26,Tech_246,Landing gear,43958.46
17586,709,2024-05-02,Tech_163,Engine check,34939.23
17587,74,2015-02-11,Tech_257,Landing gear,18491.58
17588,120,2012-01-29,Tech_250,Engine check,33875.53
17589,2330,2016-08-20,Tech_489,Landing gear,25606.06
17590,2023,2013-11-19,Tech_179,Avionics upgrade,6249.69
17591,1888,2014-03-16,Tech_437,Routine,33957.77
17592,655,2011-10-17,Tech_178,Engine check,47357.22
17593,1006,2021-02-07,Tech_134,Engine check,34805.37
17594,2351,2024-12-25,Tech_245,Avionics upgrade,13879.04
17595,2696,2016-08-27,Tech_248,Landing gear,23321.03
17596,839,2018-12-26,Tech_484,Avionics upgrade,48386.32
17597,670,2016-12-19,Tech_377,Avionics upgrade,39568.18
17598,1909,2021-02-01,Tech_427,Avionics upgrade,13851.77
17599,2315,2020-07-15,Tech_302,Routine,25167.73
17600,1703,2013-05-13,Tech_500,Engine check,46814.47
17601,2841,2013-05-23,Tech_176,Landing gear,15636.24
17602,2763,2012-07-17,Tech_481,Avionics upgrade,29333.72
17603,269,2011-04-20,Tech_364,Landing gear,31887.21
17604,2220,2020-04-17,Tech_53,Landing gear,25439.36
17605,1607,2017-08-24,Tech_113,Engine check,33214.45
17606,43,2015-02-12,Tech_472,Landing gear,10764.29
17607,2279,2022-03-24,Tech_396,Engine check,18965.84
17608,1016,2012-05-03,Tech_283,Avionics upgrade,34067.46
17609,1470,2010-09-24,Tech_81,Routine,26415.77
17610,27,2024-05-25,Tech_119,Routine,3356.71
17611,2651,2017-11-26,Tech_266,Engine check,13207.12
17612,1171,2020-05-07,Tech_448,Routine,11782.22
17613,1394,2017-07-14,Tech_445,Routine,6491.5
17614,2620,2020-08-13,Tech_302,Avionics upgrade,28967.98
17615,2019,2018-02-10,Tech_131,Engine check,17470.98
17616,2456,2010-02-27,Tech_419,Engine check,48832.63
17617,2807,2024-11-24,Tech_326,Avionics upgrade,9521.36
17618,100,2012-04-30,Tech_191,Avionics upgrade,16093.15
17619,788,2015-04-04,Tech_325,Routine,47722.99
17620,968,2019-06-12,Tech_78,Routine,10710.04
17621,626,2010-09-12,Tech_176,Engine check,20737.66
17622,1340,2014-09-28,Tech_153,Engine check,1317.36
17623,1722,2015-09-13,Tech_12,Avionics upgrade,40077.66
17624,1703,2020-06-20,Tech_360,Engine check,7373.49
17625,2201,2014-12-04,Tech_403,Routine,46401.4
17626,2101,2023-10-22,Tech_199,Landing gear,45827.04
17627,231,2022-11-24,Tech_188,Engine check,29389.67
17628,1012,2018-02-19,Tech_220,Avionics upgrade,30001.53
17629,1236,2013-09-22,Tech_439,Routine,48606.9
17630,2441,2021-10-09,Tech_404,Engine check,27423.38
17631,210,2024-02-18,Tech_476,Routine,11035.98
17632,433,2014-12-03,Tech_378,Avionics upgrade,18563.98
17633,746,2019-02-25,Tech_291,Engine check,35673.83
17634,2892,2023-12-08,Tech_411,Engine check,46592.33
17635,9,2020-01-18,Tech_317,Routine,44724.7
17636,1295,2019-06-21,Tech_270,Routine,33439.65
17637,787,2018-07-07,Tech_393,Engine check,16839.54
17638,2473,2023-12-26,Tech_308,Landing gear,13399.15
17639,2260,2018-09-29,Tech_258,Landing gear,23173.31
17640,2136,2014-12-04,Tech_117,Engine check,10061.3
17641,1216,2018-02-28,Tech_372,Routine,42400.67
17642,1179,2017-05-14,Tech_204,Landing gear,2423.32
17643,874,2011-05-09,Tech_292,Avionics upgrade,23563.66
17644,2684,2016-09-25,Tech_262,Landing gear,11433.41
17645,920,2011-07-27,Tech_77,Routine,47604.0
17646,483,2016-01-23,Tech_483,Routine,38588.89
17647,496,2019-07-31,Tech_378,Landing gear,34566.49
17648,2551,2016-08-22,Tech_105,Engine check,37649.44
17649,2670,2014-01-12,Tech_341,Avionics upgrade,21039.09
17650,2514,2015-10-07,Tech_356,Engine check,18473.74
17651,52,2016-07-15,Tech_162,Engine check,21923.08
17652,550,2014-01-28,Tech_166,Avionics upgrade,34217.99
17653,445,2013-09-10,Tech_96,Avionics upgrade,33843.49
17654,2923,2017-07-19,Tech_210,Avionics upgrade,22214.78
17655,2779,2016-09-26,Tech_316,Landing gear,8763.23
17656,1019,2013-07-03,Tech_390,Routine,47105.97
17657,1948,2014-10-21,Tech_458,Avionics upgrade,49404.42
17658,2993,2022-03-29,Tech_196,Routine,2439.78
17659,743,2016-05-11,Tech_13,Landing gear,48726.66
17660,1235,2015-03-31,Tech_280,Routine,22293.06
17661,2408,2010-11-03,Tech_203,Routine,8996.28
17662,339,2012-01-13,Tech_376,Avionics upgrade,39390.83
17663,641,2016-01-22,Tech_301,Engine check,47876.37
17664,873,2012-10-04,Tech_120,Routine,33868.96
17665,586,2015-06-03,Tech_168,Engine check,17039.17
17666,1894,2023-11-04,Tech_432,Routine,43380.92
17667,2719,2024-11-07,Tech_112,Landing gear,27251.79
17668,2864,2023-09-05,Tech_77,Landing gear,10201.6
17669,1624,2010-04-19,Tech_49,Engine check,48278.22
17670,401,2011-11-30,Tech_235,Engine check,29927.19
17671,1077,2023-09-08,Tech_38,Engine check,42767.39
17672,1974,2011-12-09,Tech_241,Avionics upgrade,48483.53
17673,2660,2015-04-23,Tech_34,Routine,7421.43
17674,446,2016-05-18,Tech_447,Landing gear,35115.4
17675,1336,2011-09-12,Tech_300,Avionics upgrade,22175.4
17676,500,2018-08-24,Tech_404,Routine,31256.85
17677,1246,2015-03-14,Tech_27,Avionics upgrade,11316.37
17678,1044,2021-04-11,Tech_495,Avionics upgrade,6645.17
17679,2088,2016-01-22,Tech_193,Engine check,24148.22
17680,2942,2022-10-14,Tech_41,Landing gear,47601.15
17681,252,2014-08-14,Tech_418,Landing gear,19308.68
17682,2612,2014-09-30,Tech_280,Avionics upgrade,29799.92
17683,1543,2024-01-30,Tech_296,Routine,47120.17
17684,2338,2021-08-02,Tech_22,Routine,18448.06
17685,2794,2014-06-24,Tech_449,Avionics upgrade,8329.18
17686,2773,2020-03-18,Tech_199,Engine check,34612.88
17687,2300,2017-02-11,Tech_412,Landing gear,37997.19
17688,1728,2022-10-10,Tech_33,Avionics upgrade,4066.78
17689,2142,2014-04-02,Tech_291,Avionics upgrade,49062.75
17690,1375,2015-03-18,Tech_248,Engine check,41699.34
17691,2111,2020-04-05,Tech_432,Engine check,13541.63
17692,875,2023-01-10,Tech_382,Landing gear,6331.72
17693,24,2021-05-04,Tech_448,Landing gear,38077.08
17694,1241,2013-01-01,Tech_236,Routine,18445.58
17695,1032,2021-05-10,Tech_386,Routine,44651.8
17696,2409,2012-11-28,Tech_266,Avionics upgrade,29217.06
17697,1045,2013-04-08,Tech_383,Routine,9819.6
17698,2232,2010-07-25,Tech_448,Engine check,13098.16
17699,2143,2014-05-13,Tech_356,Landing gear,8720.81
17700,350,2020-03-14,Tech_389,Engine check,24289.44
17701,2387,2010-02-08,Tech_42,Avionics upgrade,7489.79
17702,898,2019-07-18,Tech_238,Engine check,8240.66
17703,1813,2023-10-05,Tech_394,Avionics upgrade,2840.52
17704,2854,2016-04-05,Tech_17,Landing gear,13777.17
17705,1649,2012-07-27,Tech_478,Avionics upgrade,5136.72
17706,2923,2018-01-19,Tech_312,Landing gear,28214.47
17707,1131,2019-08-01,Tech_309,Landing gear,17810.45
17708,440,2012-03-31,Tech_165,Engine check,3528.8
17709,798,2015-12-09,Tech_137,Landing gear,32887.65
17710,536,2011-05-18,Tech_62,Landing gear,22247.01
17711,964,2017-11-13,Tech_174,Landing gear,9037.95
17712,2834,2017-06-26,Tech_373,Engine check,17590.88
17713,786,2015-05-03,Tech_267,Landing gear,24938.52
17714,411,2013-07-21,Tech_402,Avionics upgrade,33531.15
17715,2560,2014-10-15,Tech_78,Landing gear,48855.1
17716,751,2017-12-19,Tech_444,Routine,47977.69
17717,2766,2015-03-02,Tech_251,Routine,23966.07
17718,871,2010-01-13,Tech_246,Avionics upgrade,27466.08
17719,1434,2015-03-29,Tech_330,Avionics upgrade,7091.75
17720,1170,2020-08-15,Tech_498,Avionics upgrade,13540.24
17721,1805,2024-12-10,Tech_214,Engine check,10714.06
17722,276,2016-01-01,Tech_125,Landing gear,44940.99
17723,2238,2012-10-27,Tech_203,Engine check,49800.13
17724,594,2022-03-31,Tech_241,Avionics upgrade,31922.72
17725,1018,2020-07-03,Tech_168,Routine,6942.98
17726,2492,2018-11-03,Tech_305,Landing gear,1683.72
17727,663,2017-06-04,Tech_500,Engine check,29371.82
17728,2645,2013-07-26,Tech_218,Avionics upgrade,14216.57
17729,1071,2022-06-27,Tech_114,Landing gear,3984.23
17730,2021,2023-01-07,Tech_450,Routine,27434.86
17731,2376,2023-04-29,Tech_190,Engine check,49301.12
17732,57,2014-12-12,Tech_303,Landing gear,39237.46
17733,447,2011-05-09,Tech_467,Landing gear,14618.55
17734,2499,2017-03-11,Tech_4,Landing gear,38647.13
17735,740,2011-01-16,Tech_20,Avionics upgrade,49200.73
17736,1164,2015-03-15,Tech_143,Routine,20203.27
17737,1194,2014-10-21,Tech_356,Landing gear,21281.99
17738,907,2021-07-05,Tech_115,Engine check,28753.16
17739,970,2018-04-24,Tech_269,Engine check,23278.74
17740,1751,2022-06-29,Tech_32,Avionics upgrade,16541.14
17741,2103,2011-09-03,Tech_372,Landing gear,19623.98
17742,682,2022-05-23,Tech_65,Routine,48582.32
17743,56,2024-06-15,Tech_269,Avionics upgrade,34162.03
17744,2683,2019-10-01,Tech_473,Routine,15447.83
17745,861,2023-11-01,Tech_225,Engine check,33789.69
17746,541,2016-03-16,Tech_492,Routine,14761.19
17747,306,2015-12-07,Tech_66,Landing gear,27367.69
17748,2676,2023-10-11,Tech_187,Landing gear,44589.86
17749,1210,2022-06-22,Tech_169,Landing gear,29781.07
17750,953,2015-07-16,Tech_409,Avionics upgrade,13908.37
17751,185,2019-10-16,Tech_11,Avionics upgrade,26211.61
17752,671,2011-03-13,Tech_370,Avionics upgrade,7482.76
17753,2775,2013-06-24,Tech_405,Avionics upgrade,49925.61
17754,682,2017-09-23,Tech_41,Routine,28962.87
17755,69,2019-06-27,Tech_182,Landing gear,36863.02
17756,1510,2022-05-01,Tech_258,Avionics upgrade,12841.98
17757,2977,2011-10-22,Tech_264,Landing gear,25901.5
17758,793,2010-06-24,Tech_291,Engine check,31032.82
17759,1190,2016-01-19,Tech_165,Landing gear,2088.6
17760,2723,2021-12-06,Tech_444,Avionics upgrade,40232.81
17761,2829,2012-07-01,Tech_144,Routine,22197.95
17762,342,2010-11-08,Tech_185,Engine check,33194.35
17763,557,2020-04-10,Tech_345,Avionics upgrade,28436.99
17764,2652,2021-07-10,Tech_497,Landing gear,14194.59
17765,1788,2017-06-22,Tech_136,Routine,29692.4
17766,970,2024-03-08,Tech_215,Landing gear,5538.63
17767,1888,2020-12-02,Tech_141,Engine check,45148.86
17768,2293,2017-04-25,Tech_260,Engine check,30808.61
17769,1435,2015-01-25,Tech_9,Avionics upgrade,38460.73
17770,1087,2020-09-07,Tech_346,Engine check,12458.74
17771,255,2012-05-24,Tech_363,Avionics upgrade,3971.25
17772,1653,2016-08-29,Tech_432,Landing gear,34765.04
17773,2744,2014-12-11,Tech_309,Landing gear,40723.77
17774,423,2019-09-09,Tech_261,Avionics upgrade,40220.51
17775,1924,2013-10-25,Tech_107,Engine check,15376.44
17776,31,2022-06-04,Tech_409,Engine check,2819.29
17777,1071,2018-10-12,Tech_16,Engine check,35255.92
17778,2618,2021-10-31,Tech_19,Engine check,14574.69
17779,1494,2021-12-02,Tech_279,Landing gear,1813.42
17780,1932,2022-04-14,Tech_289,Landing gear,41410.12
17781,159,2016-09-15,Tech_363,Avionics upgrade,48940.1
17782,430,2010-12-16,Tech_270,Routine,24244.63
17783,861,2013-03-02,Tech_339,Engine check,5842.67
17784,299,2024-10-27,Tech_80,Engine check,43389.36
17785,1543,2015-06-04,Tech_67,Landing gear,2306.9
17786,2805,2012-06-11,Tech_30,Routine,14766.56
17787,861,2024-05-23,Tech_403,Routine,19503.34
17788,1603,2024-09-20,Tech_111,Routine,36330.63
17789,1145,2022-09-01,Tech_12,Avionics upgrade,13150.06
17790,313,2024-03-25,Tech_138,Engine check,4609.77
17791,1957,2014-10-27,Tech_415,Avionics upgrade,32535.82
17792,1826,2012-02-08,Tech_118,Routine,36415.14
17793,690,2011-01-13,Tech_209,Landing gear,3526.89
17794,2360,2013-03-06,Tech_237,Avionics upgrade,44166.98
17795,872,2013-03-23,Tech_418,Landing gear,36229.56
17796,1124,2011-12-26,Tech_238,Landing gear,31444.08
17797,565,2015-05-02,Tech_477,Landing gear,4966.63
17798,2199,2010-11-13,Tech_497,Engine check,43331.19
17799,1399,2023-05-21,Tech_373,Routine,3289.39
17800,12,2010-06-08,Tech_439,Landing gear,32107.0
17801,1518,2023-12-28,Tech_403,Engine check,40507.05
17802,415,2019-04-03,Tech_492,Landing gear,11054.72
17803,464,2021-11-20,Tech_23,Avionics upgrade,48364.17
17804,2945,2014-10-04,Tech_360,Landing gear,47220.5
17805,2604,2014-05-24,Tech_280,Routine,43560.77
17806,52,2018-06-25,Tech_179,Routine,31461.22
17807,753,2017-03-07,Tech_420,Landing gear,20819.78
17808,779,2010-08-22,Tech_344,Engine check,10205.14
17809,660,2022-02-06,Tech_373,Routine,30148.62
17810,2172,2021-10-21,Tech_232,Engine check,21172.43
17811,2755,2010-11-23,Tech_269,Avionics upgrade,35007.01
17812,1022,2021-03-23,Tech_186,Avionics upgrade,5821.83
17813,2738,2024-05-22,Tech_86,Routine,49246.87
17814,2224,2022-07-23,Tech_168,Routine,25827.15
17815,1066,2015-07-30,Tech_315,Landing gear,27346.68
17816,233,2013-08-06,Tech_161,Landing gear,24315.76
17817,2361,2012-05-19,Tech_130,Engine check,49071.04
17818,2308,2023-01-20,Tech_284,Avionics upgrade,9361.31
17819,735,2016-01-24,Tech_281,Engine check,39463.68
17820,2435,2016-09-27,Tech_284,Avionics upgrade,18391.35
17821,2139,2013-07-03,Tech_490,Landing gear,41574.51
17822,2362,2017-10-19,Tech_108,Routine,9481.95
17823,2018,2016-03-13,Tech_465,Routine,14982.28
17824,94,2012-12-17,Tech_8,Routine,14133.34
17825,1317,2021-07-30,Tech_281,Avionics upgrade,32965.14
17826,532,2016-09-20,Tech_276,Engine check,1060.44
17827,1118,2016-10-08,Tech_248,Landing gear,27225.69
17828,999,2012-07-25,Tech_146,Avionics upgrade,8906.43
17829,637,2014-09-25,Tech_196,Avionics upgrade,14425.07
17830,2709,2018-03-02,Tech_415,Landing gear,21214.21
17831,325,2024-05-27,Tech_460,Landing gear,16185.5
17832,1853,2022-08-18,Tech_31,Engine check,32967.98
17833,1788,2021-06-17,Tech_111,Routine,20551.22
17834,956,2019-11-13,Tech_309,Landing gear,5326.19
17835,766,2013-02-27,Tech_92,Routine,3088.78
17836,242,2020-02-23,Tech_2,Engine check,16439.5
17837,867,2022-03-27,Tech_253,Landing gear,21078.64
17838,1899,2019-06-19,Tech_148,Avionics upgrade,10176.08
17839,1619,2024-08-26,Tech_256,Landing gear,43607.92
17840,1810,2019-06-30,Tech_21,Routine,16106.48
17841,1586,2010-09-07,Tech_86,Routine,37028.71
17842,1837,2017-05-19,Tech_291,Engine check,30830.43
17843,1402,2012-04-11,Tech_80,Landing gear,30069.26
17844,1576,2017-07-22,Tech_67,Routine,39230.06
17845,1216,2020-10-13,Tech_53,Routine,1358.64
17846,847,2016-08-07,Tech_481,Routine,42218.67
17847,628,2012-01-22,Tech_369,Landing gear,42123.95
17848,911,2013-04-08,Tech_68,Routine,42777.62
17849,1393,2017-02-10,Tech_32,Engine check,39535.83
17850,2236,2013-02-19,Tech_469,Routine,48386.49
17851,1088,2011-06-19,Tech_238,Landing gear,43085.94
17852,475,2023-11-23,Tech_32,Routine,12033.28
17853,1442,2021-06-17,Tech_14,Routine,14813.44
17854,987,2024-03-01,Tech_183,Routine,14410.81
17855,770,2019-09-04,Tech_352,Routine,27665.97
17856,2291,2013-10-24,Tech_320,Engine check,42441.31
17857,2678,2011-06-03,Tech_1,Routine,14981.99
17858,1367,2017-05-29,Tech_341,Routine,7632.89
17859,1469,2011-09-05,Tech_466,Engine check,11435.93
17860,1663,2017-03-29,Tech_230,Engine check,1432.13
17861,2716,2012-08-24,Tech_66,Routine,7805.29
17862,1289,2023-07-22,Tech_378,Landing gear,36258.49
17863,886,2015-04-21,Tech_296,Avionics upgrade,18500.76
17864,1252,2020-03-08,Tech_208,Landing gear,46646.84
17865,2102,2015-06-14,Tech_462,Engine check,22847.52
17866,1707,2016-06-21,Tech_372,Avionics upgrade,48929.8
17867,2365,2019-05-14,Tech_369,Routine,20703.52
17868,2892,2024-08-16,Tech_107,Avionics upgrade,47564.57
17869,2650,2018-02-16,Tech_48,Avionics upgrade,48792.72
17870,44,2019-04-14,Tech_469,Avionics upgrade,15281.36
17871,2782,2021-02-15,Tech_463,Landing gear,1924.9
17872,2468,2013-11-25,Tech_197,Engine check,30141.6
17873,2368,2018-01-08,Tech_366,Avionics upgrade,21388.31
17874,2795,2011-07-18,Tech_18,Engine check,16683.43
