Flight ID,Aircraft ID,Arrival Time,Airline ID
19598,922,2022-08-27 00:14,8
19599,1041,2017-04-07 19:39,8
19600,1713,2023-04-23 12:40,8
19601,1635,2020-03-05 11:55,79
19602,620,2014-01-03 14:23,79
19603,616,2018-08-21 16:31,79
19604,287,2015-08-17 16:39,79
19605,2618,2019-05-23 15:59,79
19606,1191,2023-12-02 23:25,79
19607,1989,2015-03-21 13:37,79
19608,1290,2011-09-16 08:22,79
19609,2552,2022-08-24 17:03,79
19610,160,2018-09-18 11:41,79
19611,956,2014-08-11 07:05,79
19612,1267,2024-05-18 07:25,79
19613,2710,2014-05-17 21:45,79
19614,242,2022-04-26 00:00,79
19615,73,2023-10-06 20:47,79
19616,1945,2019-08-25 16:17,79
19617,1291,2013-05-30 22:12,79
19618,1899,2015-05-09 11:49,79
19619,615,2024-06-13 13:28,79
19620,1805,2015-05-14 18:21,79
19621,1558,2011-07-14 15:40,18
19622,978,2023-05-31 22:27,69
19623,2786,2014-07-09 13:47,69
19624,2081,2024-01-21 11:41,50
19625,1019,2016-11-14 10:17,67
19626,1158,2021-12-20 13:28,50
19627,255,2018-12-06 03:11,69
19628,1558,2011-07-01 00:01,96
19629,857,2011-06-03 06:21,69
19630,2900,2020-07-31 07:46,69
19631,181,2024-06-06 18:26,66
19632,1351,2019-10-28 13:18,66
19633,2113,2018-09-06 21:23,97
19634,94,2010-11-27 00:33,97
19635,1515,2021-06-08 04:18,2
19636,2087,2013-03-05 04:15,2
19637,2011,2012-04-17 02:37,2
19638,1931,2013-08-03 18:53,2
19639,2878,2015-09-01 15:03,49
19640,9,2016-12-19 10:26,15
19641,415,2011-09-04 08:43,27
19642,1626,2010-04-09 00:00,27
19643,2558,2017-10-16 01:23,74
19644,233,2018-03-26 16:35,43
19645,718,2020-02-10 20:16,43
19646,2358,2015-02-28 12:09,43
19647,1045,2016-08-14 08:10,43
19648,1008,2023-09-06 20:49,43
19649,1999,2014-08-06 02:32,43
19650,1278,2014-01-03 21:13,43
19651,2726,2021-03-04 13:15,43
19652,873,2023-03-31 13:19,43
19653,584,2020-08-26 04:29,43
19654,2811,2019-12-05 21:38,43
19655,236,2014-11-30 21:36,43
19656,1394,2023-03-06 20:30,51
19657,1641,2016-07-17 23:13,14
19658,1463,2014-10-11 04:54,14
19659,1304,2011-05-23 03:50,14
19660,751,2013-12-13 22:31,14
19661,2148,2022-05-30 12:26,14
19662,2726,2011-06-29 19:22,88
19663,1260,2022-10-14 23:40,68
19664,1162,2021-04-23 14:43,68
19665,253,2022-04-15 12:43,55
19666,2752,2010-07-05 14:12,55
19667,1635,2024-06-30 01:12,100
19668,2101,2018-10-14 23:14,100
19669,2496,2021-06-08 03:31,52
19670,679,2016-02-13 23:19,37
19671,92,2021-07-05 15:09,37
19672,2565,2021-01-14 14:11,35
19673,270,2018-08-30 18:46,35
19674,2126,2015-02-18 22:41,91
19675,1341,2023-03-20 13:29,11
19676,670,2010-12-29 08:16,11
19677,2610,2010-11-30 05:25,11
19678,1478,2019-03-13 22:39,11
19679,2319,2017-02-26 03:59,31
19680,2064,2023-06-22 23:37,31
19681,1027,2020-02-26 23:56,57
19682,1997,2016-07-04 03:47,67
19683,780,2018-08-18 02:17,57
19684,1438,2017-06-12 03:24,57
19685,1022,2023-07-17 17:41,19
19686,655,2024-05-20 10:06,19
19687,2890,2022-03-15 16:32,41
19688,1143,2020-08-19 11:30,3
19689,534,2011-03-31 11:15,3
19690,1110,2016-07-30 01:54,48
19691,1441,2013-01-12 23:38,48
19692,418,2019-12-09 13:56,58
19693,310,2019-12-30 20:14,98
19694,2978,2020-11-28 23:05,17
19695,1921,2018-05-12 13:36,17
19696,394,2017-12-29 21:53,17
19697,769,2012-04-16 11:00,33
19698,407,2018-12-25 00:15,33
19699,2321,2010-08-26 07:37,83
19700,673,2019-10-15 10:45,83
19701,1936,2011-06-19 08:41,83
19702,1663,2013-02-01 22:02,86
19703,2405,2014-05-16 16:05,60
19704,320,2018-04-23 22:22,87
19705,1475,2014-05-17 13:25,87
19706,1111,2023-06-26 11:55,87
19707,1726,2024-08-20 02:52,87
19708,542,2022-02-13 13:30,87
19709,322,2010-10-15 11:10,42
19710,2027,2019-09-25 01:36,42
19711,1087,2010-03-20 23:34,28
19712,2778,2023-05-26 16:58,28
19713,465,2023-02-22 13:49,10
19714,78,2013-05-23 20:41,10
19715,728,2022-12-27 13:49,10
19716,460,2021-08-14 15:42,1
19717,2806,2021-05-08 03:15,75
19718,480,2013-06-15 07:06,20
19719,2352,2019-10-17 19:45,69
19720,649,2011-01-31 15:35,1
19721,858,2010-11-13 13:26,14
19722,2479,2011-05-28 11:07,14
19723,2693,2015-06-26 19:20,14
19724,2998,2017-12-03 23:49,102
19725,69,2011-02-22 16:31,102
19726,2501,2020-08-01 09:13,8
19727,1433,2012-02-18 19:59,14
19728,2740,2012-04-02 12:50,14
19729,285,2018-12-14 01:56,8
19730,862,2024-07-04 21:29,8
19731,2258,2024-05-17 06:36,8
19732,294,2023-12-24 18:56,8
19733,2581,2022-07-01 12:07,8
19734,2336,2012-05-03 01:55,8
19735,1968,2015-11-25 03:00,79
19736,1139,2015-03-30 16:58,79
19737,541,2021-01-28 22:07,30
19738,186,2021-11-16 01:17,79
19739,1654,2022-02-04 00:18,79
19740,1468,2010-08-25 19:43,79
19741,2446,2011-07-17 13:09,79
19742,1189,2011-01-16 21:06,96
19743,2065,2016-05-22 14:10,79
19744,901,2020-03-02 17:23,79
19745,2355,2015-08-21 07:47,79
19746,1455,2019-10-26 08:07,79
19747,2604,2017-04-21 15:23,79
19748,670,2013-09-23 22:54,79
19749,1737,2011-07-22 19:08,79
19750,1109,2012-10-14 17:31,69
19751,2950,2010-02-01 18:06,1
19752,1090,2019-06-08 01:47,79
19753,2972,2018-10-05 13:23,79
19754,2733,2014-10-28 18:45,51
19755,2968,2019-05-27 13:57,51
19756,1362,2020-02-15 22:22,43
19757,2391,2019-08-31 00:26,43
19758,1975,2011-11-26 02:15,43
19759,2186,2023-08-29 06:03,43
19760,916,2020-09-14 02:07,43
19761,490,2011-04-18 04:10,43
19762,2154,2010-11-09 00:50,43
19763,2997,2020-05-24 21:39,43
19764,568,2018-09-23 06:58,43
19765,2072,2019-10-28 10:08,43
19766,163,2010-08-17 05:45,74
19767,1524,2021-09-01 04:23,1
19768,34,2020-08-03 22:31,27
19769,2947,2023-12-11 07:00,27
19770,2430,2014-10-29 08:09,15
19771,1794,2015-10-08 01:28,49
19772,2737,2018-12-01 19:22,1
19773,1359,2020-08-09 21:46,2
19774,26,2014-02-08 10:42,2
19775,255,2011-01-04 22:46,2
19776,1861,2023-06-22 17:03,66
19777,1623,2024-12-03 08:35,66
19778,319,2010-10-05 13:51,1
19779,1591,2012-02-29 00:36,1
19780,2556,2011-08-10 23:10,10
19781,25,2010-08-02 05:22,10
19782,1321,2018-07-18 10:36,28
19783,403,2017-08-04 18:02,28
19784,891,2024-05-19 21:41,42
19785,1228,2021-09-11 11:23,42
19786,591,2010-11-10 00:58,87
19787,2475,2014-10-15 04:03,87
19788,1254,2023-04-02 11:22,87
19789,912,2023-01-03 23:03,87
19790,2710,2017-09-18 04:12,87
19791,2587,2011-02-05 02:26,87
19792,1917,2024-10-09 13:38,60
19793,952,2011-11-01 07:46,86
19794,98,2014-10-10 13:57,83
19795,1066,2020-06-07 01:31,83
19796,2164,2020-03-29 18:18,83
19797,478,2014-01-21 15:51,33
19798,2026,2023-02-22 16:43,33
19799,398,2013-04-05 12:42,17
19800,2561,2022-10-19 07:25,17
19801,1330,2013-08-05 07:32,17
19802,2067,2011-06-04 18:10,98
19803,950,2020-10-29 22:03,98
19804,1954,2019-06-14 12:32,98
19805,2997,2010-04-01 21:22,58
19806,1115,2020-05-27 01:55,58
19807,421,2019-06-24 23:03,48
19808,1495,2022-03-12 12:07,3
19809,1501,2012-06-24 17:12,3
19810,650,2012-07-15 01:53,41
19811,729,2015-06-19 07:11,19
19812,650,2021-06-19 08:31,19
19813,2623,2016-03-24 01:43,57
19814,851,2022-09-20 05:00,79
19815,1842,2021-04-21 16:48,57
19816,1248,2023-05-14 03:26,69
19817,2471,2023-09-15 10:40,57
19818,170,2014-03-06 17:06,90
19819,2154,2010-07-09 20:24,90
19820,731,2012-05-17 05:04,31
19821,2287,2023-03-14 08:32,11
19822,2825,2010-08-22 14:09,11
19823,1717,2023-03-27 11:21,79
19824,258,2019-03-29 07:47,88
19825,895,2017-04-26 07:49,69
19826,364,2020-12-01 15:52,69
19827,1094,2023-03-26 17:48,79
19828,930,2022-01-15 19:15,50
19829,2270,2016-01-01 15:04,11
19830,1864,2022-08-18 06:46,79
19831,753,2020-08-04 04:46,11
19832,404,2024-03-25 15:06,91
19833,1870,2020-11-04 05:11,35
19834,1030,2010-11-12 17:20,35
19835,1527,2014-04-29 21:27,37
19836,1220,2017-04-11 20:44,37
19837,571,2010-02-14 21:55,52
19838,1447,2017-09-09 21:32,100
19839,1705,2011-03-08 22:05,11
19840,240,2016-11-13 06:42,100
19841,103,2017-05-14 04:59,55
19842,1766,2011-03-27 14:58,55
19843,2094,2010-04-27 10:48,55
19844,2843,2011-12-30 13:03,68
19845,25,2023-02-07 10:33,18
19846,1317,2020-02-09 14:47,54
19847,1167,2021-01-04 15:51,66
19848,51,2017-03-17 16:35,18
19849,1475,2023-01-22 09:14,79
19850,2800,2018-04-18 16:21,79
19851,2467,2018-06-20 03:11,79
19852,252,2013-12-04 13:26,79
19853,1865,2019-11-17 08:03,79
19854,1988,2016-04-29 10:01,79
19855,111,2017-04-15 02:12,79
19856,1763,2019-01-16 03:39,79
19857,661,2012-11-29 21:42,79
19858,2934,2017-07-04 18:34,79
19859,2688,2016-04-28 12:16,79
19860,417,2010-07-04 02:12,79
19861,1357,2011-04-22 15:04,79
19862,2577,2023-11-08 10:09,79
19863,2747,2015-02-16 06:23,79
19864,54,2017-03-26 05:40,79
19865,2724,2017-06-20 15:40,79
19866,2987,2020-12-04 11:53,79
19867,2483,2018-06-17 02:37,79
19868,668,2024-08-21 00:42,8
19869,1426,2015-01-08 13:03,8
19870,761,2024-10-04 02:38,8
19871,1524,2021-02-25 16:39,8
19872,790,2013-04-28 22:37,8
19873,54,2017-07-13 18:27,8
19874,2069,2020-09-15 14:53,102
19875,2872,2017-01-20 10:14,102
19876,685,2013-05-19 07:44,30
19877,2017,2023-01-21 03:00,20
19878,2379,2020-05-28 08:08,99
19879,728,2014-01-15 09:09,75
19880,1010,2018-11-16 09:35,1
19881,1993,2018-12-01 19:16,1
19882,2239,2012-12-08 05:58,1
19883,1762,2014-08-07 14:26,1
19884,192,2012-04-19 21:55,1
19885,469,2015-02-08 23:40,1
19886,2015,2021-01-30 01:39,10
19887,1647,2022-03-27 12:55,10
19888,1438,2024-10-20 11:17,28
19889,2343,2014-09-04 05:30,28
19890,1451,2016-12-16 03:29,42
19891,113,2019-12-31 18:11,42
19892,2378,2014-09-07 23:07,87
19893,1323,2010-09-18 23:31,87
19894,1251,2022-07-18 06:12,87
19895,1317,2020-09-01 13:46,87
19896,1027,2010-09-02 20:19,87
19897,2700,2021-06-28 12:13,60
19898,1699,2018-02-13 05:55,86
19899,1232,2020-12-23 20:02,83
19900,275,2019-02-28 21:01,83
19901,1121,2017-11-13 21:28,33
19902,1956,2017-07-09 13:01,33
19903,458,2015-09-04 09:21,17
19904,1418,2021-09-05 01:26,17
19905,2842,2010-01-12 08:02,17
19906,598,2017-07-31 07:43,98
19907,967,2016-09-28 16:27,98
19908,1173,2021-05-10 18:20,58
19909,784,2012-04-11 20:15,48
19910,855,2023-05-08 15:31,3
19911,29,2022-12-03 20:40,3
19912,624,2016-06-01 10:40,41
19913,2439,2021-04-01 16:18,19
19914,521,2010-04-22 05:28,19
19915,863,2020-07-02 13:28,57
19916,1056,2024-04-22 03:30,57
19917,2269,2016-09-03 19:27,57
19918,1459,2019-08-05 01:58,90
19919,522,2019-05-24 04:37,31
19920,2071,2021-12-25 23:25,11
19921,2706,2015-03-08 22:34,11
19922,2577,2019-06-12 16:28,11
19923,2751,2015-12-31 11:44,11
19924,2894,2024-05-04 23:16,11
19925,559,2023-08-11 07:30,91
19926,1582,2023-01-07 15:15,35
19927,1320,2023-08-18 15:52,35
19928,2903,2016-07-06 11:50,37
19929,2552,2018-06-14 17:13,37
19930,1479,2011-02-10 01:22,52
19931,1186,2017-10-13 16:08,100
19932,2626,2023-10-17 09:37,55
19933,1617,2014-11-06 20:23,68
19934,2232,2012-03-15 05:46,68
19935,2587,2012-06-16 23:55,88
19936,1342,2014-06-13 02:24,14
19937,367,2010-07-25 07:26,14
19938,1946,2019-12-11 22:25,14
19939,2343,2022-12-11 00:52,14
19940,1557,2024-01-22 06:50,51
19941,590,2014-06-06 18:06,51
19942,2205,2021-04-10 15:58,43
19943,101,2014-01-03 04:20,43
19944,2506,2013-11-29 15:26,43
19945,1516,2010-09-20 15:57,43
19946,95,2016-04-02 16:45,43
19947,2496,2011-03-12 06:23,43
19948,2595,2021-07-12 14:28,43
19949,1903,2021-10-01 17:35,43
19950,2078,2015-08-16 15:03,43
19951,942,2010-06-09 06:28,43
19952,431,2021-05-02 22:12,74
19953,276,2022-01-18 13:34,27
19954,2691,2024-08-06 05:22,27
19955,2158,2014-12-31 00:10,15
19956,641,2010-08-28 22:36,49
19957,1173,2012-08-21 14:38,2
19958,2103,2013-10-29 16:12,2
19959,1992,2018-04-18 01:18,2
19960,673,2010-04-16 15:43,2
19961,2145,2022-12-11 09:54,97
19962,393,2014-09-03 21:36,66
19963,1955,2019-06-09 04:11,66
19964,82,2018-10-14 10:40,14
19965,244,2015-08-06 10:49,50
19966,2239,2012-05-03 16:06,69
19967,260,2015-02-07 14:44,96
19968,177,2015-07-17 15:04,69
19969,2078,2021-10-24 03:51,69
19970,1969,2014-07-01 15:25,69
19971,304,2021-08-12 13:08,69
19972,2064,2015-04-30 23:02,11
19973,2003,2019-02-24 17:05,79
19974,538,2014-08-04 13:29,79
19975,234,2014-12-03 15:56,79
19976,936,2020-07-28 20:48,69
19977,1882,2023-07-03 02:14,79
19978,2465,2015-11-07 01:55,57
19979,150,2014-01-07 22:43,98
19980,1514,2011-08-07 14:08,31
19981,2286,2017-04-20 16:56,102
19982,1137,2022-08-23 17:40,98
19983,2685,2020-01-09 07:52,58
19984,1871,2013-09-19 08:17,31
19985,1546,2014-03-07 12:00,83
19986,636,2015-11-08 10:42,11
19987,2285,2024-01-06 13:51,48
19988,2707,2018-11-12 01:44,11
19989,955,2019-07-11 12:39,11
19990,2873,2017-11-05 16:09,8
19991,1802,2014-04-23 16:32,91
19992,644,2022-06-04 09:11,35
19993,1808,2023-09-21 09:04,35
19994,908,2024-06-07 05:38,37
19995,789,2015-05-01 07:19,3
19996,898,2016-07-09 18:48,30
19997,2060,2012-04-10 10:40,8
19998,2304,2011-04-26 07:20,37
19999,1019,2018-03-22 06:52,52
20000,527,2012-04-22 05:18,8
20001,1926,2024-07-08 05:41,100
20002,2310,2020-12-28 05:44,55
20003,2572,2014-04-01 01:36,55
20004,646,2014-11-23 04:20,88
20005,636,2021-07-04 19:38,96
20006,474,2021-10-10 13:28,3
20007,2541,2010-02-26 17:41,20
20008,1400,2024-11-16 19:09,14
20009,2245,2023-01-18 20:30,8
20010,1387,2012-08-24 23:03,83
20011,1388,2017-05-03 13:22,33
20012,2975,2015-12-09 09:02,99
20013,1270,2024-07-29 22:54,33
20014,2347,2020-08-07 02:30,50
20015,2727,2024-09-17 17:59,75
20016,907,2021-11-15 16:50,1
20017,2996,2010-02-14 18:22,103
20018,1696,2011-11-12 15:09,1
20019,1777,2024-05-07 22:02,8
20020,201,2017-11-11 15:30,1
20021,739,2023-05-24 22:34,8
20022,1167,2017-02-12 02:36,79
20023,956,2013-12-26 23:19,1
20024,265,2013-12-11 04:34,1
20025,1788,2023-01-24 10:16,1
20026,2480,2012-01-14 01:42,10
20027,2392,2017-11-15 08:03,10
20028,2151,2017-12-06 21:15,28
20029,1078,2010-05-08 14:58,28
20030,186,2023-01-23 11:42,42
20031,300,2011-08-04 13:59,42
20032,789,2024-05-31 02:38,87
20033,923,2019-09-30 05:02,87
20034,632,2014-09-02 04:58,87
20035,2753,2020-05-11 03:11,87
20036,2705,2018-06-21 22:01,41
20037,849,2019-07-14 19:47,79
20038,719,2021-04-01 22:20,19
20039,2872,2017-01-08 03:32,17
20040,1130,2019-05-23 22:57,19
20041,2499,2019-10-12 14:06,87
20042,1091,2019-07-26 04:05,87
20043,667,2018-04-03 17:27,57
20044,2182,2013-12-05 07:52,60
20045,356,2014-05-15 23:09,14
20046,107,2022-03-02 09:44,79
20047,907,2018-03-26 03:17,86
20048,1813,2023-12-10 20:47,17
20049,389,2015-02-11 11:59,17
20050,398,2014-07-19 05:43,69
20051,32,2017-12-19 13:59,83
20052,1273,2018-11-23 00:09,14
20053,1212,2020-08-26 23:35,79
20054,1808,2020-06-20 20:09,79
20055,2407,2023-08-29 12:09,14
20056,1810,2024-09-07 18:13,14
20057,2514,2019-01-07 14:20,51
20058,782,2021-07-18 09:11,79
20059,37,2019-01-30 10:45,51
20060,438,2013-02-22 19:29,69
20061,1261,2012-09-21 20:32,43
20062,2026,2023-08-29 01:46,43
20063,224,2016-07-29 07:16,79
20064,1680,2020-06-05 08:15,18
20065,1418,2024-07-07 20:27,43
20066,44,2012-02-07 17:57,79
20067,2550,2010-07-01 18:34,43
20068,439,2022-07-06 19:57,43
20069,457,2016-04-13 00:31,43
20070,753,2024-12-27 03:27,43
20071,2151,2012-06-20 15:32,43
20072,218,2017-06-06 03:42,43
20073,2569,2022-01-28 02:03,69
20074,2768,2022-11-22 10:06,43
20075,888,2011-12-29 08:03,69
20076,354,2018-10-25 05:21,79
20077,1206,2015-09-22 09:17,74
20078,703,2020-07-07 12:06,27
20079,1495,2011-08-14 19:51,15
20080,1835,2022-05-27 22:23,79
20081,1927,2020-05-05 08:26,79
20082,1020,2011-02-06 19:25,15
20083,102,2011-07-18 03:36,79
20084,2994,2021-05-07 03:06,79
20085,2863,2014-01-26 20:08,49
20086,722,2021-10-17 11:30,104
20087,2783,2022-07-14 17:12,15
20088,347,2017-03-27 08:51,79
20089,650,2024-09-30 17:01,2
20090,2991,2023-03-01 12:38,2
20091,1518,2024-06-02 22:30,79
20092,1574,2024-03-24 13:42,79
20093,279,2019-08-09 16:20,2
20094,1059,2010-09-12 03:04,66
20095,2940,2018-10-22 12:53,66
20096,345,2015-08-26 11:32,66
20097,1534,2019-02-20 17:27,57
20098,175,2021-03-20 19:32,1
20099,375,2012-02-06 06:50,66
20100,760,2010-07-01 03:57,66
20101,2718,2016-12-22 12:13,55
20102,2422,2011-09-14 13:39,2
20103,72,2017-12-25 17:07,2
20104,2113,2013-08-31 17:17,2
20105,2090,2012-05-03 17:58,2
20106,126,2022-10-04 19:44,55
20107,594,2021-06-04 07:27,8
20108,2973,2018-06-08 08:25,79
20109,2438,2020-07-03 00:18,96
20110,23,2018-04-05 11:45,100
20111,654,2019-04-24 14:20,79
20112,2560,2013-03-24 06:10,57
20113,443,2012-03-22 00:11,95
20114,2036,2023-07-04 14:09,52
20115,252,2010-10-05 03:33,79
20116,1286,2017-10-08 12:21,79
20117,2788,2016-05-04 18:11,37
20118,524,2024-04-22 09:53,79
20119,935,2018-07-28 16:14,37
20120,157,2018-04-26 07:10,8
20121,2992,2017-06-11 08:57,79
20122,2824,2015-06-09 22:56,35
20123,723,2023-02-23 05:30,57
20124,1018,2021-10-09 23:56,8
20125,2477,2013-03-12 03:15,79
20126,644,2016-12-03 03:06,31
20127,2319,2018-04-09 15:01,79
20128,1626,2010-09-08 00:34,79
20129,2179,2018-06-30 07:16,1
20130,1551,2012-08-07 10:05,79
20131,1666,2022-07-23 20:06,8
20132,2409,2014-04-28 05:50,79
20133,747,2011-01-18 22:59,31
20134,2202,2015-01-11 06:15,79
20135,2273,2010-09-04 16:34,104
20136,2082,2019-11-29 12:21,35
20137,365,2010-02-24 14:44,8
20138,1799,2020-10-02 04:29,91
20139,805,2012-12-10 03:57,11
20140,1178,2022-05-05 07:06,11
20141,1344,2022-01-26 10:38,11
20142,217,2013-06-06 08:26,79
20143,2544,2014-04-22 06:31,11
20144,903,2017-03-22 20:38,79
20145,2225,2022-04-04 07:45,50
20146,898,2024-08-26 14:13,79
20147,2719,2022-07-08 02:43,79
20148,1012,2018-02-26 09:27,79
20149,847,2023-06-15 12:11,79
20150,1777,2018-11-28 00:06,49
20151,2476,2022-01-13 09:30,1
20152,2671,2013-06-01 00:34,69
20153,333,2015-10-06 08:11,69
20154,2421,2015-01-29 19:03,15
20155,1962,2024-07-15 00:53,15
20156,1363,2014-12-19 17:51,75
20157,690,2018-06-30 02:54,58
20158,2402,2012-09-29 16:09,57
20159,1598,2022-04-14 22:37,27
20160,618,2016-07-07 04:00,99
20161,878,2014-03-02 03:18,88
20162,2719,2012-10-26 22:51,74
20163,1176,2019-01-28 22:09,43
20164,298,2019-02-28 11:38,48
20165,228,2018-05-04 16:37,3
20166,2022,2016-04-13 01:58,3
20167,2708,2010-06-03 03:06,43
20168,2974,2014-09-27 06:14,20
20169,1769,2022-07-26 13:27,43
20170,2159,2019-10-12 23:56,30
20171,1319,2015-10-09 04:21,69
20172,518,2019-08-21 00:49,103
20173,2627,2020-08-14 12:42,41
20174,2634,2024-01-12 22:43,43
20175,301,2018-07-04 21:18,51
20176,1313,2023-03-17 13:19,43
20177,586,2015-02-13 02:50,102
20178,2496,2021-12-01 05:38,43
20179,2258,2015-10-01 13:27,66
20180,1386,2016-05-24 04:03,8
20181,1459,2021-12-19 17:31,69
20182,1114,2014-03-07 12:05,14
20183,2666,2023-09-14 18:57,67
20184,478,2021-03-20 19:12,19
20185,1485,2010-09-25 17:23,14
20186,1307,2016-09-25 12:01,18
20187,1069,2019-09-05 00:30,43
20188,2775,2022-01-21 09:34,43
20189,2105,2010-11-05 02:34,43
20190,2151,2010-11-17 23:04,79
20191,765,2020-06-08 04:47,43
20192,1296,2020-05-31 06:13,68
20193,87,2018-07-16 10:19,43
20194,2844,2023-06-12 02:59,51
20195,1890,2019-06-06 16:25,14
20196,1409,2013-06-06 01:58,8
20197,865,2022-08-11 02:57,69
20198,1089,2016-12-21 07:01,83
20199,565,2013-11-09 13:08,83
20200,799,2024-10-11 10:27,83
20201,2076,2017-11-14 23:03,86
20202,1297,2016-11-25 04:42,86
20203,2932,2012-04-09 15:10,60
20204,1472,2014-06-26 04:13,87
20205,188,2017-02-05 21:40,87
20206,1752,2020-09-29 06:46,33
20207,1908,2010-02-22 02:14,87
20208,1083,2011-07-15 22:36,87
20209,984,2017-04-21 07:06,33
20210,900,2015-08-26 03:06,87
20211,2852,2019-12-27 11:11,14
20212,593,2021-01-26 07:19,79
20213,2979,2022-11-22 19:07,87
20214,1877,2010-03-31 22:08,14
20215,2575,2013-03-08 21:59,17
20216,2490,2019-08-30 07:03,17
20217,705,2018-05-28 16:35,42
20218,785,2022-12-09 01:19,17
20219,2775,2010-06-22 14:20,42
20220,2560,2016-03-15 20:28,28
20221,1549,2023-05-10 14:04,98
20222,2431,2017-12-03 17:43,28
20223,2271,2019-05-16 18:33,19
20224,1744,2013-12-27 02:45,10
20225,2277,2021-08-07 08:10,10
20226,1345,2018-12-15 00:28,1
20227,1752,2010-10-14 11:35,98
20228,137,2013-12-12 17:18,98
20229,1114,2020-12-24 04:51,1
20230,2361,2018-02-09 13:44,1
20231,460,2010-01-31 18:53,99
20232,1418,2022-03-12 07:58,57
20233,2426,2022-03-28 14:23,57
20234,1453,2014-09-29 01:13,19
20235,1758,2020-10-23 16:31,41
20236,897,2015-11-08 11:15,103
20237,2586,2017-08-15 18:56,3
20238,1139,2013-12-22 02:49,3
20239,1172,2017-02-22 15:33,48
20240,2092,2015-02-03 00:35,58
20241,904,2016-02-06 20:10,98
20242,261,2022-11-13 22:23,98
20243,2397,2016-05-31 01:03,98
20244,475,2022-12-16 12:04,17
20245,1397,2011-01-31 13:21,17
20246,523,2022-11-20 09:34,17
20247,1056,2024-08-13 23:23,33
20248,2949,2016-08-04 01:59,33
20249,1454,2010-09-05 23:55,83
20250,1215,2015-10-02 23:00,83
20251,1907,2013-01-30 07:36,83
20252,1606,2020-02-06 04:05,86
20253,2113,2022-03-31 08:53,86
20254,1749,2024-06-17 20:30,60
20255,2537,2016-09-23 02:35,1
20256,2136,2021-10-10 06:28,87
20257,387,2017-11-07 02:28,96
20258,1578,2019-06-28 02:23,87
20259,2678,2010-07-02 22:46,87
20260,822,2016-08-30 18:43,87
20261,502,2013-12-10 02:14,87
20262,2711,2022-06-01 12:44,87
20263,2521,2011-08-18 11:00,87
20264,57,2015-04-06 16:08,42
20265,322,2016-07-20 03:46,42
20266,2561,2016-09-02 09:58,28
20267,545,2022-09-19 23:32,28
20268,2434,2016-07-17 08:46,10
20269,2380,2010-11-26 07:02,10
20270,928,2023-10-25 22:10,1
20271,560,2018-03-22 14:15,1
20272,19,2018-09-27 20:37,1
20273,235,2017-09-29 10:25,1
20274,877,2024-12-25 20:15,1
20275,2635,2014-06-21 07:42,69
20276,1036,2010-10-04 15:31,69
20277,2033,2016-12-09 01:19,69
20278,1831,2022-01-15 07:17,105
20279,2183,2012-07-15 10:08,18
20280,1335,2020-06-05 17:01,79
20281,2615,2021-04-15 12:11,79
20282,369,2014-08-12 00:45,79
20283,313,2010-10-14 22:11,79
20284,2575,2010-02-08 03:01,79
20285,520,2016-09-29 03:24,79
20286,1372,2011-01-26 03:39,79
20287,1989,2024-11-06 05:29,79
20288,2348,2013-11-26 19:42,79
20289,1672,2020-03-14 06:33,79
20290,1004,2023-05-31 17:25,79
20291,1680,2016-04-02 18:52,79
20292,676,2010-04-20 17:01,79
20293,683,2017-07-09 11:44,79
20294,885,2019-03-31 11:57,79
20295,1033,2014-08-12 06:00,79
20296,146,2016-11-28 02:00,69
20297,1543,2013-12-18 01:36,50
20298,1932,2018-03-12 06:15,79
20299,2679,2014-10-21 01:13,79
20300,1223,2024-06-22 03:04,79
20301,2943,2021-11-22 04:21,8
20302,2831,2016-09-27 19:32,8
20303,995,2010-01-06 21:59,8
20304,1790,2012-07-19 02:41,8
20305,396,2011-12-23 21:11,8
20306,2362,2013-04-21 02:59,66
20307,2156,2023-03-30 19:48,66
20308,1713,2021-03-09 11:36,102
20309,1900,2024-06-06 23:20,30
20310,1011,2018-04-16 06:30,2
20311,801,2012-12-14 18:11,20
20312,381,2020-04-05 02:42,2
20313,751,2024-07-24 12:20,2
20314,173,2021-08-17 22:25,104
20315,865,2020-11-30 19:04,49
20316,26,2011-10-25 19:40,15
20317,1232,2014-12-24 12:39,15
20318,1097,2010-03-04 00:00,27
20319,1782,2012-07-10 05:24,74
20320,892,2024-06-19 12:16,43
20321,1377,2016-06-13 15:36,43
20322,1219,2013-12-06 12:27,43
20323,2014,2011-05-28 15:05,69
20324,270,2020-11-03 04:39,43
20325,669,2019-07-14 15:07,43
20326,367,2016-06-15 16:23,43
20327,2076,2024-02-17 03:34,43
20328,1009,2022-04-12 00:34,43
20329,1437,2012-05-12 22:31,43
20330,1930,2020-05-09 09:22,43
20331,2189,2023-10-18 02:08,43
20332,2357,2018-04-27 13:28,51
20333,2491,2019-12-31 10:12,14
20334,1694,2021-07-01 01:42,14
20335,2949,2022-02-17 05:34,14
20336,494,2014-03-26 11:21,14
20337,2643,2018-10-06 09:33,14
20338,1918,2013-04-28 16:48,88
20339,1527,2013-03-02 23:06,68
20340,537,2015-11-30 23:02,68
20341,2215,2014-05-31 22:30,55
20342,2210,2022-07-16 22:27,55
20343,585,2010-09-04 22:45,95
20344,216,2014-02-19 15:35,52
20345,729,2019-10-31 18:29,37
20346,522,2017-08-18 00:19,37
